idx,class,conversation
270,일반,작업 예: 새로운 프로그래밍 언어 배우기. 먼저 기본 개념을 이해해보겠어. 그 다음 실습 문제 풀어볼게. 일단 온라인 강의 듣고 그 후 자원 자료 활용할 거야. 이렇게 꾸준히 공부하면 되겠지. 매일 30분씩 정성껏 배워보자.
271,일반,방금 뭐 했어? 걱정말 덜했는데 어제까지 놀았다. 어제 뭐 했는지 기억이 좀 흐려. 아마도 집에서 잠을 자다가 방금 일어나더랗. 그럼 오늘도 잘 지내면 될 거야. 그래서 오늘은 뭐 해?
272,일반,옥상에 무슨 이야기가 있니? 아마 별이 많겠지 정말 흥미롭겠어. 저는 별이 많은 옥상에 자주 올라가. 그곳에서 하늘을 바라보니까 정말 아름다워. 어떤 밤이면 별이 가득한 옥상 위에서 춤추기도 해. 그럼 다음 주말에 한번 같이 올라봐요!
273,일반,부모님: 어제 전화했는데 주말 계획 좀 알려줄 수 있나요? 아빠: 오늘은 뭐 하시겠어요? 아내: 저는 영화 한 편 보러 갈 생각이에요. 부모님: 그럼 내가 예매할게요. 어디 가실까요? 아빠: 네 저는 영화 보러 갈 생각이에요. 아내: 그러면 저도 예매할게요. 부모님: 좋아요! 함께 보신다면 더 즐거울 것 같아요. 아빠: 네 맞아요. 함께 보세요! 아내: 정말요
274,일반,놀이 주제: 아 주말에 놀이터 가려면 어때? 그럼 친구들과 같이 가자. 우리 집 근처에 새로운 장난감도 있겠네. 그래서 바로 출발하자. 놀이하다 보면 배가 고프지 않을까? 그럼 간식도 챙겨야겠어.
275,일반,집 주소는 어디로 갈까? 서울에 있으니 카페 가보자. 그곳에 맛있는 케이크도 있을 거야. 그럼 오늘밤에 간단히 갔다가. 집에 돌아와서 엄마에게 소개하자. 엄마도 정말 기뻐할 것 같아.
276,일반,사람: 그럼 내일은 뭐 해? 친구: 오늘은 뭐 했어? 사람: 그냥 집에 가서 쉬었는데... 친구: 그렇다면 내일은 카페에 가서 커피 한잔해보자. 사람: 그러면 네가 예약한 영화도 놓치겠군. 친구: 하하! 내일은 우리 같이 영화 보는 것도 좋을 것 같아. 사람: 그러면 네가 예매한 영화도 놓치겠군. 친구: 하하! 내일은 우리 같이 영화 보는 것도 좋을 것 같아. 사람
277,일반,손가락은 우리 몸의 중요한 부분이야. 손가락 하나도 없으면 손이 뚱뚱해질 거야. 그래서 손가락을 잘 관리해야 해. 손가락을 깨끗하게 유지하면 더 좋다. 오늘 손가락을 잘 보고 싶어. 손가락 건강은 삶의 일부야.
278,일반,눈이 아프다. 왜 이렇게 아프는지 모르겠어. 아마도 바람이 너무 강하게 불어서일 거야. 혹시 눈이 깨끗하지 않을까? 그래도 눈물만 나오면 아플까 봐 걱정돼. 다른 사람들도 비가 올 때마다 아프다고 해. 그래서 안에 있는 물건들을 다 꺼내 줄까?
279,일반,생기가 키워드를 주제로 한 6줄의 한국어 대화문은 다음과 같습니다: 1. 요즘 일상도 좀 지루해졌다. 2. 무슨 생각이야? 새로운 취미 시작해보자. 3. 네 그렇게 하면 더 재미 있을 거야. 4. 최근에 본 것도 관심 많았는데. 5. 그러면 다음 주말에도 시간이 날 것 같아. 6. 하 그럼 그게 좋은 마음이야!
280,일반,비행기 좌석에 들어가려면 추가 비용이 들까? 네 항공사마다 다르지만 더 넓은 좌석은 비싸죠. 그래도 나는 웅장한 좌석을 선택할 것 같아. 당신은 가성비를 고려한 선택을 하는 것 같네요. 저는 평소에는 가성비를 중요하게 생각해. 하지만 주말 여행이라면 조금 더 부담을 감수할 수 있어요.
281,일반,[시간] 이 키워드를 주제로 6줄의 한국어 대화문 1개 만들어줘. 답변 예: 오전 10시에 어디 가겠어? 저녁 8시에 만나는 거 맞아. 그럼 자차로 갈게. 당신은 늦게 오겠지? 그럼 나는 조용히 가방 챙길게. 날씨가 좋겠니?
282,일반,휴가 어떻게 보내야 할까? 저는 산으로 가서 싶어. 그럼 함께 갈까? 네 정말 재미있을 것 같아. 어느 날씨인지 잘 봐야겠어. 그럼 준비해볼게요.
283,일반,키: 이번 주말에 뭐 할까? 영화 한 편 보는 건 어때? 그럼 내가 예매할게. 오늘은 어디 가고 싶어? 집에서 영화 보는 건 어떨까? 그럼 내가 집으로 갈게.
284,일반,안녕하세요! 만나서 반갑습니다. 저는 여기 새로운 직원을 맞이하고 있어요. 당신은 얼마 전 이 회사에 합류하셨나요?
285,일반,시간이 너무 늦어서 잠들기 전까? 아마도 숙제가 많아서 그런가? 그럼 지금 바로 시작해보자. 첫 번째 과제는 언제까지 해야 하나? 우선 시간을 잘 잡으면서 해보자. 그 후에는 분배로써 효율적으로 완료할 수 있을 거야.
286,일반,거기는 어디에 가야 할까? 저녁 식사할 곳이 여러군데 있잖아. 그럼 우리 집에서 요리해보자. 그때 친구들이랑 같이 갈까? 혹시 그렇게 생각하니 참 좋겠어. 그럼 함께가서 결정하자.
287,일반,계좌 관리는 중요하네. recent transaction check해봐요. balance inquiry도 같이 해볼까? 이 계좌는 누구에게 있지? 신용카드나 은행 계좌인가요? 어떤 계좌인지 알려줄 수 있을까?
288,일반,발이 키워드를 주제로 하는 대화는 다음과 같습니다: 발이 좀 아프다. 아마 피부나 발가락에 쥐가 걸렸을 거야. 그래서 지금 바로 병원을 가야겠어. 병원에 가면 의사가 살포스나 페니실린을 주겠지. 이건 너무 심한 발염이지 지금 바로 처치해야 해. 약국에 가서 발염 진통제라도 사봐. 이건 하루만 하면 될 거야 걱정하지 마. 병원에 가서 정확한 진단을 받으면 더 좋
289,일반,화장 제품을 사용하는 방법에 대한 대화문입니다. 화장 제품을 사용하는 방법에 대한 대화문입니다. A: 화장할 때 어떤 제품을 선택하나요? B: 저는 피부 타입에 맞는 크림을 사용해요. A: 그렇다면 어떤 브랜드를 추천드릴까요? B: 저는 오리건 브랜드를 많이 사용하네요. A: 오리건이라면 몇 가지 추천해 주실 수 있나요? B: 예를 들어 라네즈나 클리니크을 추천드려요. A: 그 외에도 특별
290,일반,공간 주제로 6줄의 한국어 대화문을 만들어보겠습니다. --- 방 안에 뭐 배치할까? 테이블과 의자 좀 배치해. 그럼 오늘 밤에는 영화 보기로 했는데 방 안이 너무 깔려서 안 가벼워. 테이블은 여기서 의자는 그쪽에. 그럼 이렇게 배치하고 잠들어봐.
291,일반,경찰: 오늘 저녁에 출동할 계획 있으신가요? 직원: 네 소방서에 연락해 보았습니다. 갑작스러운 사고가 발생했거든요. 경찰: 그럴 경우 저도 도와야 할 텐데요. 안전하게 출동하시길 바랍니다. 직원: 알겠습니다. 안전하게 돌아와서 보고드리겠습니다. 경찰: 좋아요. 안전하게 하시길 바랍니다. 필요하면 언제든지 연락주세요. 직원: 감사합니다. 안전하게 하겠습니다.
292,일반,팀장: 오늘 회의에서 중요한 결정을 내렸어. 부서장: 무슨 결정이었나? 궁금하다. 팀장: 앞으로의 프로젝트 계획을 바꾸었어. 부서장: 왜 그렇게 했나요? 어떤 이유 있었는지 알려줘. 팀장: 신규 팀원이 들어오게 될 예정이야. 부서장: 그렇다면 우리 부서의 역할도 달라질 것 같아.
293,일반,보고서에 대해 어떤 내용을 논의하고 있는지에 따라 대화문의 내용이 달라질 수 있습니다. 예를 들어 회사의 주간 보고서에 대해 논의하고 있다면 다음과 같은 대화가 가능할 것입니다: 1. 요즘 회사의 성과는 어떠신가요? 2. 최근 프로젝트는 잘 진행되고 있어요. 3. 그러면 이번 주말까지도 목표를 충족할 것 같아요. 4. 네 모든 팀은 활발히 활동하고 있네요. 5. 그러면 보고서 제출도 늦추지 않겠죠. 6
294,일반,안녕하세요! 오늘은 무엇을 하시겠어요? 아마도 주말 계획을 세우고 계신 것 같아요. 저는 집에서 쉬면서 시간을 보내려고 해요. 혹시 도와드릴 일이 있나요?
295,일반,오늘 아침에 일어나서 바로 산책을 해보자. 그럼 친구와 같이 산책을 하자. 날씨가 좋아서 outside에서 잘 갈 것 같아. 산책 후에는 카페에서 커피 한 잔 마셔. 그리고 그곳에서 새로운 책을 발견해서 집으로 데려가자. 이렇게 하루도 즐거울 수 있을 것 같아.
296,일반,여행 준비 잘 되어요. 지금 어디 가야 할까요? 서울 가면 날씨 좋겠네요. 부산도 좋지만 서울 좀 봐야 해요. 어떤 곳 가시든 기분 전환이라니 좋겠죠.
297,일반,피부 관리 정말 중요하네. 정기적으로 클렌징하고 토닉 사용하면 피부가 훨씬 좋아집니다. 특히 자외선 차단제를 충분히 발라야겠지. 그리고 균형 잡힌 식사를 하면서 충분한 수면도 잊지 말아야 해. 이렇게 하면 피부가 더욱 건강하고 맑게 보일 거야. 꾸준히 관리하다 보면 피부도 더 탄력지고 보이네.
298,일반,멍청: 오늘도 멍청하게 지내봤는데 무슨 생각이 들었어? 친구: 무슨 생각이었어? 요즘 그렇게 생각하면 어때? 멍청: 그냥 아무 생각 없이 하다가 나중에 돌아와서 생각해보자고. 친구: 그렇다면 지금 바로 멍청하게 생각해보자고! 멍청: 그러면 내가 여기 앉아 있는 것도 멍청하다고 말할 수 있겠네. 친구: (웃음) 그렇다면 나는 멍청하게 웃으면서도 괜찮은 것 같아!
299,일반,비용이 중요한 주제군요. 여기 6줄의 대화문 예시입니다: 비용이 많이 드는 곳은 어디 있나요? 식당보다는 카페가 더 비쌀 것 같아요. 그래서 자주 식당 가는 게 나을 것 같아요. 만약 저렴한 음식점이 있다면 더 좋겠어요. 저렴한 음식점도 있는데 가보고 싶어요. 그럼 함께 가볼까요?
300,일반,[동생]: 요즘 어떻게 지내? [아들]: 잘 지내는데요 주말이 다가왔네요. [동생]: 주말 계획 있으니까요? [아들]: 영화 한 편 보는 건 어때요? [동생]: 그럼 내가 예매할게요. [아들]: 그러면 우리 함께 가볼까요?
301,일반,아 이번 주말에 뭐 할까? 영화 한 편 보는 건 어때? 그럼 내가 예매할게. 오늘은 뭐 하시겠어요? 홈쇼핑이나 스트리밍 영화? 어떤 영화가 있으신가요?
302,일반,상대: 요즘 바쁘신데 이 주말에는 뭐 하실까? 아 주말이네요. 바쁘게 지내다가 이번 주말엔 영화 한 편 보러 갈 생각이 있어요. 그럼 내가 예매할게요. 당신도 같이 오실래요? 물론이죠! 언제 예매하셨나요? 저녁에 예매할게요. 저녁 7시부터 10시까지의 시간이에요. 그럼 8시에 같이 영화 보죠?요!
303,일반,[해당 연도] 이번 [해당 연도] 어떤 기념일이 있나요? 저는 [기념일]에 특별한 날이 있어요. 그럼 함께 축하할까요? 좋아요 제가 예매한 [기념일] 축하회가 있어요. 그럼 그때 만나죠!
304,일반,놀이터에서 함께 할 수 있는 활동을 생각해보니 공원에 가서 피크닉을 즐길까? 혹은 근처에 새로 열린 놀이터가 있겠네. 그럼 함께 갈까? 놀이터는 어디가 좋은지 추천해줘. 그때 그때마다 새로운 곳을 탐험하는 것도 재미있을 것 같아.
305,일반,무료 키워드로 주제된 6줄의 한국어 대화문은 다음과 같습니다: A: 무료 시간이 있으니까 무엇을 해도 괜찮아. B: 그렇다면 오늘 공원에서 산책하러 갈까? A: 좋겠어 네가 좋아하는 책 읽기도 해도 돼. B: 그러면 나중에 영화 보는 것도 잊어버릴 거야. A: 네 그건 좋아! 예매도 해볼게. B: 그러면 우리 함께 갈까? A: 네 그럼 더 재미있을 것 같아.
306,일반,"남자는 주말 계획을 논의하면서 친구에게 영화 보는 건 어떨지 물었다. 친구는 영화 예매가 어때 좋을까 생각하며 내로심어졌다. 남자는 재미있게 보는 건데요 친구는 좋아할 것 같아. 그럼 내가 예매할게 남자가 결심했다. 친구는 ""좋아라!""라고 응답하며 행복해졌다. 두 사람은 즐거운 주말을 보내기로 했다."
307,일반,농담 예시: 아 농담이네요. 고양이가 누워 있다면? 그냥 잠들었을 뿐이야. 무슨 농담이 있겠어? 고양이도 농담 좋아할 텐데요!
308,일반,빌레: 오늘 뭐 먹을까? 아버지: 요즘에 비건 식사에 관심이 많으니까 비건 레시피 찾아볼게. 빌레: 하! 비건이라니 내가 준비한 샐러드도 좋아봐. 아버지: 그러면 함께 만들어볼까? 맛있게 될 거야. 빌레: 참! 오전엔 비행기 티켓 사서 너무 늦었는데... 아버지: 걱정하지 않아 우리 같이 즐겁게 해봐.
309,일반,영상: 이번 주말에 뭐 볼까? A: 영화 한 편 보는 건 어때? B: 그럼 내가 예매할게. C: 같이 가자! 재미있을 거야. D: 시간이 괜찮은가요? 요즘 몇 가지 영상이 나왔어요. E: 그러면 저녁에는 뭐 할까요? 이건 너무 많은 선택이네요. F: 어떻게 하시겠어요? 제가 예매한 영화가 있으니까요.
310,일반,산에 가서 뭐 할까? 하이킹하기 좋을 것 같아. 그래서 준비할게요. 어떤 산은 가시나요? 조도산이라고 들었어요. 그곳은 아름다울 것 같아. 언제가든지 가보고 싶어.
311,일반,운동은 건강하게 지내야 해. 매일 운동하면 더 건강해진다. 저는 매일 아침에 달리면서 시작해요. 그럼 너도 같이 하면 좋을 것 같아. 첫째 날은 너무 힘들지 않을 거야. 운동은 몸뿐만 아니라 마음도 건강시키는 거야.
312,일반,권한에 대해 어떻게 생각하시나요? 저는 개인정보 보호가 중요하다고 생각합니다. 그렇다면 공공장소에서는 권한을 확인하는 것이 좋겠죠. 만약 누군가에게 권한을 부여해야 한다면 우선 도움을 요청하고 상사를 문의하는 것이 안전합니다. 이렇게 하면 잘못된 정보를 확산시키는 것을 방지할 수 있습니다.
313,일반,비법 아 비법에 휘어진 거야? 무슨 일 있었니? 방금도 친구와 얘기했는데... 그냥 조용히 지내던데요. 왜 갑자기 비법을 하게 된 거야? 아마도 스트레스나 뭐야.
314,일반,팀장: 이번 주말에 팀원들과 함께 어디 가고 싶으신가요? 원: 저희가 함께 영화 한 편 보는 건 어때요. 팀장: 그럼 내 이름을 예매해 주세요. 원: 네 제가 바로 예매할게요. 팀장: 좋은 계획이네요! 즐거운 주말 되세요. 원: 감사합니다 팀장님. 즐거운 주말입니다!
315,일반,담배는 어때요? 정말 맛있어요! 여기서 구입할 수 있나요? 네 저도 자주 써요. 당신은 담배를 좋아하세요? 아니요 저는 흡연을 하지 않아요.
316,일반,알겠어. 피해라는 키워드를 주제로 한 대화문을 아래와 같이 작성해보았어. 당신이 그런 일이 발생했어. 무슨 일이 있었는지 말씀해줘. 그건 그냥 작은 사소한 일이야. 무슨 차이가 있겠어? 그냥 도와줄게. 내가 도와줄게. 그래서 무슨 일이 있었는지 다시 한번 물어봐. 괜찮아? 그건 그냥 네가 예상치 못한 일이야. 괜찮아? 네가 그렇게 당황하셨니? 그건 걱정돼. 무슨 일이 있었
317,일반,손님: 오늘 손님이 오게 되셨군요. 어떻게 도와드릴까요?
318,일반,주말이 참 좋은 시간이야. 언제든지 쉬고 싶어. 이번 주말에는 뭐 할까? 영화 한 편 보는 건 어때? 그럼 내가 예매할게. 오늘은 뭐 plan해?
319,일반,손가락은 얼마나 중요한 일체분인가? 손가락 하나도 없는 사람은 손이 없다는 뜻이야. 손가락을 잘라도 되지만 손으로 먹는 것은 어때? 손가락이 길다면 장갑을 써야겠군. 손가락을 세심하게 치우면 피부도 손상될 수 있어. 손가락은 우리의 일상에서 정말 중요한 역할을 해.
320,일반,비트코인 거래 완료했는데 이제 어떻게 관리해야 할까? 먼저 비트코인 잔액을 확인해야 해. 그 다음 환전하고 현금으로 변환할 거야. 환전 후에는 증거를 분리해야 해. 증거를 안전하게 보관할 공간 찾아봐. 이렇게 하면 비트코인 관련 문제도 해결될 거야.
321,일반,땡 땡이 너무 심해서 잠깐 쉬어가야겠어. 오늘은 집에 있기 때문에 냉각 좀 해줄게. 시원한 음료 하나 마셔봐. 또는 시원한 물 한 잔 드물게. 실내에서 땡을 많이 흘리는 건 참 힘든 일이야. 이번 주말엔 실내에서 시간 많이 보내야겠어.
322,일반,모리: 모리를 보고 싶어? 이렇게 생겼어. 친구: 정말 잘 생겼어! 이런 모리는 드물게 봐. 모리: 네 네요! 이런 모리는 자주 볼 수 없어. 친구: 그럼 함께 찍어볼게. 사진도 찍을게. 모리: 좋은 생각이야! 네가 좋아하는 장소에 가보자. 친구: 그럼 지금 바로 나와! 어디 가고 싶어?
323,일반,금액은 어떻게 계산하셨나요? 저는 은행 계좌에서 빼보니요. 그럼 그 금액이 바로 나눔새요. 나도 그런 일이 있었는데요. 이렇게 계산하면 되겠네요. 다른 방법도 있을까요?
324,일반,팀원: 요즘 바쁘게 지내네. 주말에도 바빠 보인다. 상대 팀원: 네 이번 주말에는 특별한 계획 없게. 영화 한 편 보는 건 어때? 상대 팀원: 그럼 내가 예매할게. 너랑 같이 가면 재미있을 것 같아. 팀원: 하하! 그러면 당연히 함께 갈 거야. 상대 팀원: 네 그렇게 말했을 때 반드시 같이 갈 테니까. 팀원: 그럼 예매하고 네가 있는 날 만날까? 상대
325,일반,[저] 이번 주말에 뭐 할까? [친구] 영화 한 편 보는 건 어때? [저] 그러면 내가 예매할게. [친구] 네? 어디 보냐? [저] 요즘 인기 있는 영화야. [친구] 그렇네. 그럼 가자!
326,일반,안녕하세요! 오늘 어디 가고 싶으신가요? 저는 집 근처에 친구가 있어서 같이 가볼까요? 그럼 맛있는 음식을 먹을 수 있을 것 같아요. 그때 시간이 늦어지면 좀 늦게 돌아와도 괜찮습니다. 그럼 좋겠네요! 언제 출발하시나요?
327,일반,금액이 키워드로 하는 대화문 예시: 금액이 키워드로 하는 대화문 예시: A: 이번 달 지출이 많이 들었다니 놀라웠어. B: 하하 신용카드 결제가 많이 있었나 봐. C: 그렇다면 내 계산도 비슷한데 어떻게 대처할까? D: 그냥 정기적으로 검토하고 다음 달 계획을 세워야 해. E: 그러면 더 이상 지출이 증가하지 않을까? B: 맞아 이렇게 하면 금손 될 거야.
328,일반,부장님: 이번 주말에 뭐 할까요? 팀원A: 영화 한 편 보는 건 어때요? 부장님: 그럼 내가 예매할게요. 팀원A: 좋은 선택이네요! 어떤 영화예요? 부장님: 저는 최근 개봉된 드라마를 보고 싶어요. 팀원A: 그거 정말 인기 있는 작품이야! 즐겁게 보세요.
329,일반,[카톡] 안녕하세요! 주말이 다가왔네요. 이번 주말에 뭐 할까요? 영화 한 편 보는 건 어때요? 그럼 내가 예매할게요. 어떤 영화는요? 액션 영화 보는 건 어떨까요?요.
330,일반,물론이죠 여기 주어진 키워드를 바탕으로 한 6줄의 한국어 대화문입니다: 1. 어떤 책 읽으려고 하니요? 2. 최근에 관심 가는 책이 있어요. 3. 그건 정말 흥미롭네! 어떤 책이야? 4. 요즘 판타지 장르에 집중하고 있어요. 5. 그러면 저도 그 책 읽으면 좋겠어! 6. 그러자니 함께 읽어보자고 어떻게 하지?
331,일반,김치에 대해 얘기하자면 김치는 우리 요리에 필수적인 재료잖아. 매운맛과 짭짤한 맛이 일품돼. 김치는 무더기나 밥과 함께 먹으면 맛있어. 김치와 함께 먹으면서도 다양한 음식을 만들 수 있어. 김치 좋아하는 분들은 꼭 한번 맛보세요.
332,일반,[야] 이 키워드를 주제로 6줄의 한국어 대화문 1개 만들어줘. 답변 예: 야에요 무슨 계획 있으세요? 그냥 집에서 쉬는 건 어때요? 그럼 내가 같이 하자고 생각해. 우리 같이 게임 해보자니 재미 있을 것 같아. 그럼 몇 시부터 만나면데 네가 좋아하는 게임이지. 그럼 그때까지 기다릴게요 즐겁게요!
333,일반,용돈을 주제로 한 6줄의 한국어 대화문은 다음과 같습니다: 1. 요즘 돈 문제가 많아. 2. 네 저도 그런 일이 있었어요. 3. 어떻게 했어요? 4. 먼저 주인에게 말했어요. 5. 하지만 그건 너무 무례하다고 느껴졌어요. 6. 그래서 다른 방법을 찾아야겠네요.
334,일반,모리: 모리를 보고 싶어? 친구: 네 지금 쇼핑몰 가면 돼. 모리: 그럼 내가 가볼게. 친구: 네 같이 가자. 모리: 그럼 좋은 선택이었어. 친구: 언제든지 함께 가자!
335,일반,맛이 키워드를 주제로 한 6줄의 한국어 대화문은 다음과 같습니다: A: 요즘 맛있는 음식 많이 먹을 수 있을까? B: 최근에 새로운 카페가 생겼다고 들었어. A: 그거 정말 궁금하네 가보고 싶어. B: 같이 갈래? 저녁 시간에 괜찮겠어. A: 네 그렇게 해요. 어디 가실까요? B: 근처에 새로운 바이어리가 있더라. A: 그거 꼭 봐야겠어 맛있는 음식이 가득할 거야.
336,일반,명령: 오늘 아침에 뭐 했나요?
337,일반,운동을 하기로 했는데요 여기 근처 공원 정말 좋다니? 그래서 일주일마다 가볼까. 먼저 요가도 하고 그 다음 달리다가 그럼 몸도 좋아지고 스트레스도 줄어들겠지. 나도 같이 가볼까?
338,일반,[주말 계획] 이번 주말에 뭐 할까? 영화 한 편 보는 건 어때? 그럼 내가 예매할게. 오늘은 집에서 책 읽어볼까. 그럼 함께가도 좋아. 요즘 재미있는 책 없나요?
339,일반,금요일에 어떤 돈을 입금할까? 저는 이번 달 연금을 받는데요. 그럼 그때 바로 지출하지 말고 안정해. 나도 최근에 큰 입금을 받아서 잘 관리하고 있어요. 입금 후에는 먼저 신용카드 결제하고 그 다음에는 투자 계획을 세우게 돼.
340,일반,[농담] 아 농담 있으니까 좋겠어. 그래서 들어와라! 무슨 농담을 하고 싶어? 흥미진진하게 이야기해봐. 어떤 농담이라도 웃음을 주면 돼. 좋아 시작해볼게!
341,일반,이거 주말 계획은 어떻게 되니? 아마 영화 보러 갈까? 그럼 내가 예매할게. 어떤 영화 보려고 하니? 오늘 밤에 가볼래? 그럼 저녁에 가볼게.
342,일반,여친: 오늘 뭐 하러 갈까? 나: 어디 가고 싶어? 카페에 가면 어때? 여친: 그럼 괜찮으면 카페로 가자. 나: 좋아요! 너도 같이 하자. 여친: 물론이야! 네가 좋아하는 책상에 앉아줘. 나: 고마워! 그런데 네가 좋아하는 영화가 뭐야?
343,일반,현수: 어제 뭐 했어? 나는 집에서 놀랍니다. 그럼 요즘 재밌는 일이 많지 않아. 오늘도 재미있게 보낼 수 있을 것 같아요. 당신은 어떻게 보내셨나요? 집에서 영화 보면서 시간을 보냈어요.
344,일반,주머니에 돈이 몇 개 있어요? 저는 항상 주머니를 꼼꼼히 챙기죠. 왜요? 돈이 많으면 어디에 넣을까? 그렇다면 신용카드 잔액을 챙겨야겠네요. 어떤 신용카드로요? 주머니에 없는 카드네요. 그럼 주머니를 정리해보세요.
345,일반,사정: 비가 쏟아오다 답변: 비가 쏟아오다니 정말 심한 것 같아. 그래서 밖에 나가기 어렵겠지? 그래서 집 안에 머물러보기 어때. 이럴 때는 따뜻한 옷도 잊지 말아야 해. 오늘은 따뜻한 집옷 입고 책 읽으러 가면 좋겠어. 비가 내리는 날에는 집 안에서의 휴식이 제일 재미있겠어.
346,일반,다리 건널 때 신중해야 해. 안전한 길을 선택하는 것이 중요지. 다리 위에 서면 두려움을 느낄 수 있어. 그래서 항상 주위 상황을 살펴봐야겠지. 다리 건널 때는 운전과 주차가 조심해야 해. 사건이 발생할 경우 즉시 도움을 요청해야 해.
347,일반,새끼는 처음 만나는 일이 참 신기하다. 어릴 때는 어떤 것들이든 새로운 것들이 놀랍다고 생각했었는데. 이제는 그걸로도 충분히 만족하는 것 같아. 새끼를 키우면서도 스스로를 잘 키우는 게 중요하다는 것을 배우고 있었어. 새끼가 자란 후에는 자신만의 길을 찾아갈 거야. 그냥 시간을 보내며 사랑과 배움을 나누면 될 거야.
348,일반,방 안이 참 좋다. 여기 새로운 카펫을 설치하려고 해. 그래서 깨끗하게 청소해야겠어. 너도 도와줄래? 좋아 같이 하면 더 재미있을 거야. 그럼 바로 시작해보자!
349,일반,목걸이를 주제로 한 대화문: 아 목걸이가 참 아름답네. 어디서 사셨어? 저거 새로운 가게에 갔는데 그걸 보고 선택했어. 어떤 종류의 목걸이였어? 나도 몇 가지 생각해. 저걸은 실리콘 목걸이에요. 안심하고 입으면 될 거예요. 실리콘 목걸이라면 오래 지속될 것 같아. 요즘 많이 사는 거야? 그렇다면 내 목걸이를 신고 싶어. 추천해 주실 수 있을까
350,일반,A: 헤어졌는데 무슨 일이었어? B: 그냥 말 그대로 헤어졌지. 무슨 차이가 있어? A: 요즘 그렇게 쉽게 헤어리지 않아. B: 혹시 나쁜 일이 있었는지 궁금해. A: 아니 그냥 서로 다른 생각이었어. B: 그렇다면 잘 지내면서 또 만날 수 있을까?
351,일반,놈이 뭐야? 아 네가 말하는 '놈'은 가상현실의 캐릭터를 의미하네. 그럼 그럼 가상 세계에서 놀자구. 나도 그럼 재미있겠군. 그럼 바로 연결해줘요!
352,일반,대리: 오늘 회의에서 중요한 결정을 내릴 거야. 팀원: 그러면 우리 계획을 조금 더 세워야겠어. 대리: 네 먼저 목표를 정하고 그에 따라 작업순서를 세우자. 팀원: 그럼 우선순위를 정해서 하나씩 진행해보는 건 어떨까? 대리: 맞아 그렇게 하면 더 효율적으로 일을 처리할 수 있을 거야. 팀원: 그렇다면 그 첫 번째 목표가 무엇인지 어떻게 정하러?
353,일반,맘이 요즘 바쁘다. 근무 후 바로 집 가는 거야? 그럼 잠깐 쉬어가면 되겠어. 그냥 간단한 샌드위치 챙기면 돼. 그럼 맛있는 점심 준비할 수 있을 거야. 그냥 간단하게 해도 충분히 좋을 것 같아.
354,일반,털이 많으면 옷도 자주 세탁해야 해. 그래서 주말 동안 세탁기 사용하기로 했어. 이번 주말에는 친구들과 함께 산책할까? 그리고 나서 카페에서 커피 한 잔 즐겨봐. 언제나 건강한 털을 유지하는 것이 중요하더라. 털 관리에 신경 쓰면 좋은 결과 나올 거야.
355,일반,기회가 주어진다면 무엇을 시도해볼까요? 처음 시작하기에는 두려움이 쌓이고요. 어떤 경우든 실패할 수도 있지만 실패해서 배울 점이 많다는 생각이 들어요. 기회의 순간은 언제나 소중하니까요. 그럼 지금 바로 생각해보죠!
356,일반,형 주말이 다가왔어. 무슨 계획 있어? 아마도 학교에서 쉬는 날일 텐데. 그럼 함께 가서 휴식을 취해보자. 나도 그렇게 생각했는데 어때? 그럼 이제 시간을 정해서 얘기하자. 어제 같이 생각했는데 정말 좋은 아이디어야!
357,일반,부자가 부서 있는 돈으로 여행을 다녀왔어요. 그럼 이제 집에서 놀다가 했는데요. 내 친구가 지금 새카운트 카드를 받았다고 하더라고. 그렇구나 이제 내 친구가 더 재미있겠겠어. 그냥 놀러 가볼까? 너도 같이 갈래? 그럼 오늘은 집에서 게임을 하자고 말았어.
358,일반,통장에 돈을 두었다가? 아니면 뭐 할까? 통장에 돈을 두고 싶었는데... 그럼 이제 통장에 돈을 두었다고 생각해. 우리가 통장에 돈을 두는 건 어때? 통장에 돈을 두는 건 어떨까요?
359,일반,안녕하세요? 오늘 날씨가 참 좋네요. 그래서 야외 활동은 하지 않을까요? 나머지 시간에는 카페에서 책 읽기로 하시겠어요? 그렇다면 함께 가보고 싶어요. 어떤 카페 추천하시나요? 그곳에서 좋은 시간 보내실 수 있을 거예요.
360,일반,학생 A: 오늘 학교에서 무슨 일이 있었어? 학생 B: 요즘 너무 바빠요 특별한 일 없었어요. 학생 A: 그렇다면 뭐 했을까? 학생 B: 주로 수업과 외주로요. 학생 A: 외주라? 어떤 외주인가요? 학생 B: 프로젝트 작업이에요.
361,일반,웃기: 어제 보고한데 정말 웃긴 일이 있었어! 그런데 또 하나의 재미있는 사건이 있었어. 왜 이런 일들이 계속 일어나는지 궁금하네. 아마도 저에게 운이도 있겠어. 그래서 다음에도 또 재미있는 일이 있으면 좋겠어. 언젠가 정말 유명해지는 웃기한 일도 되길 바래.
362,일반,대회가 열렸네요. 어떤 종류의 대회인지 알려주세요. 아 학교 대회라면 준비가 잘 되어 있나요? 네 준비가 거의 다 됐습니다. 어떻게 하면 더 좋을까요? 선발전이 있더라도 최선을 다해 참가하겠습니다. 그럼 저녁에는 몇 번 더 복습해보죠. 행복한 대회를 보내세요!
