idx,class,conversation
204,일반,배터리가 없어서 급히 통화를 해야 해. 연결이 안 되는 줄도 몰랐어. 다시 시도해보자고 생각했어. 그럼 인터넷을 통해 연결해보자. 네 그렇게 해요. 바로 시작해보죠. 잠깐만 기다려요.
205,일반,네 어떻게 도와드릴까요? 당신이라면 어떤 도움이 필요할까요? 우선 무엇을 도와드릴까요? 질문해 주세요. 그럼 시작해보죠. 어떤 문제가 있나요? 문제를 말씀해 주시면 함께 해결해 보겠습니다.
206,일반,야식 먹을지 말지 고민 아 요즘 좀 피곤해서 야식 먹고 싶은데 그러나 아침에 일어나서 운동하고 싶어서 결국은 저녁에 나가서 맛있는 음식을 찾을 거야. 그럼 내가 몇 가지 추천 장소를 살펴볼까.
207,일반,아 약속 시간이 좀 더 조리있게 되어봤는데요. 나중에 좀 더 편안한 시간에 다시 얘기해보는 게 어떨까요? 그럼 만나서 다음 주에 또 잡아볼게요. 시간이 맞으면 꼭 연락해주세요. 필요하면 미리 예약해요. 그냥 일상 속에 시간이 조금 더 여유 있게 된다면 그때 그때 만나서 좋은 시간 보내길 바랍니다.
208,일반,아 만날 장소를 고르는 게 어렵네요. 우리 집 근처에 카페가 있잖아요? 그곳 가서 얘기 나누면 어떨까요? 혹시 다른 장소가 생각나셨나요? 그럼 그곳으로 가볼게요.
209,일반,택배가 도착하지 않았어요. 무슨 일이 있었는지 모르겠네요. 배송 기록을 한번 확인해보세요. 혹시 재송달할 수 있을까요? 이해하셨으면 좋겠어요. 다시 연락드리겠습니다.
210,일반,드라마보는 이번 주말에 뭐 해? 영화 한 편 보는 건 어때? 그럼 내가 예매할게. 우리 같이 가면 어떨까? 네가 좋아하는 배우의 드라마 봐야겠어. 그럼 그렇게 해볼까!
211,일반,네 이해했습니다. 아래와 같은 한국어 대화문을 제공합니다: 당신: 제가 최근 프로젝트에서 잘 했는데요 다른 사람들 앞에서 자주 의심받곤 하지 않나요? 친구: 사실 그렇지 않아요. 당신의 강점이 있잖아요. 믿어주세요. 당신: 그렇다면 왜 항상 걱정하던가요? 제 강점이 있으니 왜 두려워하느니요? 친구: 처음엔 자신감이 부족해서 그렇게 느껴졌을지도 모르어요. 하지만 시간이 지나면서 더 믿고 있어요.
212,일반,지갑이 어디에 있었을까? 그때마다 찾을 수 없었어. 그래서 다시 한 번 확인해야겠네. 이번엔 더 신경 써야겠지. 지갑을 찾으면서 실수도 없을 거야. 걱정하지 말고 또 한 번 찾아볼게.
213,일반,오늘은 어디 가고 싶어? 집에 가지면 영화 볼 수 있어. 그럼 집 가겠어. 방 하나만 있으면 되어. 바쁜 일이 없으면서 편하게 보는 게 좋아. 그럼 빨리 준비하자!
214,일반,제가 휴대폰을 어디에 두었을까? 당신은 봤다고 했는데 여기서 보이지 않아요. 우리가 다시 찾지 못하면 정말 화가 났겠죠. 비상 연락처로 연락할 수 있겠어요. 그래서 우리 모두 주의해서 봐야겠어요. 이렇게 하지 않고 나가서는 안 돼요.
215,일반,책 읽는 취미에 대해 이야기해보자. 너는 최근에 어떤 책을 읽었는지? 그 책은 어떤 장르였나요? 너에게 가장 기억에 남는 책은 무엇일까? 그 책은 누구의 작품이었는지. 너는 책 읽기에 특별한 방법이나 습관이 있는지. 그렇다면 너는 책을 읽을 때 어떤 느낌을 받는가?
216,일반,정말 멋진 결과물을 보고 정말 기뻐! 요즘 바쁘다던데 이렇게 성공한 거라서 더 기뻐. 언제든지 도와줄 수 있는 기회가 되면 말이야. 이제 잘 지내! 다음에도 또 좋은 결과나와줄게. 항상 꿈을 향해 나아가! 너도 멋진 일들 많이 해. 좋은 하루 보내! 앞으로도 항상 밝은 미래를 위해 노력하는 모습 보여! 정말 대단하니까.
217,일반,허리나 목 통증 때문에 휴식을 취해야겠어. 일단 근육을 이완시키는 운동도 해볼까. 또한 따뜻한 병을 마셔서 좀 더 편안해지길 바래. 이상한 움직임 피하고 충분한 수면도 해봐. 물론 의사와 상담하는 것도 잊지 말아야겠어. 심리적 스트레스도 함께 해서 몸 상태가 나아질 거야.
218,일반,집 열쇠가 어디에 있었는지 몰라. 아마도 키보드 위에 놓았겠지. 그래서 열쇠를 찾지 않고 방 안으로 들어가자. 방 안에 있으면 더 이상 찾을 필요 없어. 그럼 바로 문을 닫고 출근할까. 집을 잘 돌봐야겠어.
219,일반,저는 운동을 정말 좋아하기 시작했어요. 일주일에 세 번씩 달리기를 하고 있어요. 처음엔 조금 피곤했지만 점점 더 좋아졌어요. 이제 친구들과 함께 달리기도 해요. 그리고 근육이 강해지는 것도 정말 기쁜 것 같아요. 운동을 하면 일상생활에도 에너지가 더 있더라요.
220,일반,책 읽는 취미에 대해 얘기해보자. 나도 책 읽기를 좋아하는데. 그리고 최근에 새로운 작가를 발견했어. 그 작가는 정말 매력적인 글쓰기 스타일이지. 그래서 나는 그 책들을 꼭 읽으려고 해. 이렇게 책 읽는 시간이 더 가고 느껴지더랗.
221,일반,통화 소리가 너무 작아서 들을 어렵다. 그래서 멀리 떨어진 곳에서도 잘 들을 수 있도록 해. 이렇게 하면 누구에게서도 잘 들릴 거예요. 멀티미디어 기능을 켜면 문제가 해결될 것 같아. 하지만 인터넷 속도가 너무 느려서... 이렇게 하면 통화 소리가 더 크게 들릴 것 같아.
222,일반,음식 배달이 너무 지연돼요. 이건 정말 미쳐볼 것 같아요. 서비스가 그렇게 열악하게 하는 건 잘못된 것 같아요. 이건 첫 번째 주문인데 반복되지 않도록 해야겠어요. 다시 한 번 확인해 주실 수 있을까요? 이렇게 기다려야겠어요 정말 안타깝네요.
223,일반,네 알겠습니다. 번아웃 상태를 주제로 한 6줄의 한국어 대화문을 만들어드리겠습니다. 1. 오늘 하루 정말 지쳤어. 2. 같이 밥 먹으면서 좀 피곤해졌다. 3. 이제 뭐 해야 할까? 잠들까? 4. 집에 가서 바로 잠들자. 5. 내일은 더 바쁠까? 6. 그냥 쉬는 게 좋겠어.
224,일반,혼밥 할까? 같이 먹는 건 어떨까? 나 내가 요리할래요. 혼밥 좀 어때요? 그럼 내가 집으로 가서 간단한 끼 먹자고. 그때에 너와 같이 오면 돼. 맛있게 해줄게. 좋아요! 그럼 시간과 장소를 정해서 만나죠. 그럼 좋겠어! 언제든지 괜찮아. 어떻게 하느라요?
225,일반,신메뉴가 나왔는데요 어떤 게 있나요? 저녁 메뉴판 한번 봐야겠네요. 그럼 이번에 그거 시도해볼게요. 어떤가요? 맛있게 보이네요. 오늘 가서 직접 보고 싶어요. 당신도 꼭 와보세요!
226,일반,집에 재료 없을 때 요리 고민은 무척해요. 간단한 샐러드라도 준비하는 것이 어렵죠. 그냥 마늘과 고추만 두고 샐러드를 먹으면 되겠네요.
227,일반,주말에 몰아서 잠 자기 하려면? 집에 돌아가서 휴식을 취할까? 그럼 간단하게 밥 먹고 바로 잠들어. 그럴 때 내일은 더 바쁘게 해봐. 오늘은 자신을 돌봐야겠어. 그럼 화이팅! 좋은 주말 보내세요!
228,일반,감기 기운 있음데 오늘은 집에 머물러 볼까? 그래서 밖 나가서도 어때? 나머지 날씨도 좋아서 가기 좋겠어. 그럼 오늘은 영화 한 편 보자고 내가 예매한 영화랑 맞춰요. 그럼 잘 지내보자!
229,일반,네 어떻게 도와드릴까요? 당신이라면 어떤 도움이 필요할까요? 요즘 일이 많으셨나요? 몸이 약해졌어요. 저는 최근에 회사 여행을 다녀왔어요. 여행에서 좋은 기억이 있으셨나요? 혹시 특별히 도움이 필요한 부분이 있으신가요?
230,일반,졸업 후에는 어떤 직업을 선택할까? 의사나 변호사처럼 성공하기 vs 자유롭게 선택하기 저는 일단 사회에 기여하고 싶다. 예를 들어 공무원이나 환경 보호 관련 일을 해보자. 그럼 다양한 전공을 공부해보고 결정해보자. 이렇게 생각하면 더 많은 선택지가 생긴다.
231,일반,"네 알겠습니다. 다음은 끊긴 전화 재연결을 주제로 한 6줄의 한국어 대화문입니다: ""안녕하세요 다시 연결되었습니다."" ""네 안녕하세요. 네트워크 문제로 끊겼던 것 같군요."" ""네 그런데 연결되네요. 괜찮나요?"" ""네 괜찮습니다. 감사합니다."" ""네 혹시 다시 연결되지 않을까요?"" ""네 다행입니다. 이제는 계속할 수 있습니다."""
232,일반,오늘은 새로운 레시피를 시도해볼까? 어떤 레시피든 맛있게 만들기 위해 신경 쓰는 거잖아. 그래서 요즘에는 베이킹 좀 더 좋아해. 어떤 종류의 파이든든 좋아하는 게 아니야 저는 과일 파이를 더 좋아해. 과일 파이는 쉽게 만들 수 있어서 그래서 주말마다 하나씩 해보는 거야.
233,일반,길이 막혀서 늦었어. 그래도 목적지에 도착할 수 있겠지. 걱정하지 말아 다른 방법 찾아볼게. 우선 버스를 타거나 택시를 예약할게. 그리고 음식은 가게에서 주문할게. 이렇게 하면 될 거야.
234,일반,음식 배달 지연이라서 불편하네? 정말 미쳐라? 몇 분 지연했어? 요즘 이런 일이 많아... 배달 회사도 힘들겠네. 그래서 이제 주문하고 기다리면 될 거야. 다시 한번 사과해도 하지만... 이제 바로 드릴 수 있을 것 같아.
235,일반,오늘 날씨가 참 좋다. 그래서 외부에서 산책하기로 했어. 나가면 어디 가고 싶어?
236,일반,건강검진 결과가 나왔는데 뭐야? 검진 결과는 모두 괜찮다고 해. 그래서 이번 주에 검진을 해볼까. 그럼 오늘 바로 갈까.
237,일반,스트레스 많이 받으네. 잠시 쉬는 건 어떨까? 깔끔하게 방을 정리하고 천천히 호흡해보네. 심신이 조금은 나아질 거야.
238,일반,환불 규정을 어떻게 적용할까요? 서비스 이용 시에 발생하는 문제가 있으면 언제든 환불을 요청할 수 있습니다. 환불 신청하면 신분 확인 후에 환불 절차를 진행합니다. 환불 금액은 원래 결제 시에 환불되므로 문제 없습니다. 환불이 완료되면 다시 서비스 이용을 시작해야 합니다. 환불에 대한 자세한 사항은 고객센터에 문의하시기 바랍니다.
239,일반,안녕하세요! 오늘 약속 시간이 조금 바뀌었어요. 저녁 7시로 변경했어요. 어떻게 되세요? 그럼 저녁 7시에 만나요. 혹시 더 바뀌면 알려주세요. 시간이 많이 바뀌니 미안해요! 알겠어요 수정해 드릴게요.
240,일반,"건강검진 결과가 나왔는데 뭐라고 했어? ""정상입니다.""라고 했어. 그래서 안심하고 일상으로 돌아갈게. 앞으로도 자주 검진해서라. 이건 끝났으니 스트레스도 줄었겠어. 다음에 또 건강해!"
241,일반,아니 우리 다른 시간에 만나자. 이 시간엔 안 될 것 같아. 그래서 저녁에 만나면 어떨까? 네가 더 편할 시간이겠죠. 그럼 저녁에 맞춰봐. 좋아요 그렇게 해요.
242,일반,연결이 끊겼다니 잠시만 기다려봐. 네 이제 연결되었습니다. 어떻게 도와드릴까요? 저희 서버에 문제가 있었던 것 같네요. 그래서 잠시 동안 연결이 끊겼을 수 있어요. 다음에 어떤 도움을 드릴 수 있을까요?
243,일반,회사 근처에 새로운 맛집이 열렸는데요 누가 가볼까요? 저는 그곳의 샌드위치 맛이 정말 유명하다고 들었어요. 그럼 저녁 늦게에 한번 가보겠죠. 새로운 곳으로 가면 기대되는데요 너는 어디 가고 싶어? 우리 그곳 먼저 가보고 네가 좋아하는 곳을 소개받아 봐. 그렇게 서로의 취향도 알 수 있을 것 같아요. 좋아요 그렇게 해보자!
244,일반,아 실패해서 우울함 느낄 때는 어때? 그래서 그냥 잠들어서? 그럼 나도 같이 잠자고. 일상도 힘들 때는 외로움도 커지는데. 그냥 하루 쉬어가는 게 어떨까? 그럼 친구한테 이야기하는 것도 좋은 방법일까?
245,일반,알겠어 주말 계획을 주제로 한 대화를 만들어볼게. 이번 주말에 뭐 할까? 영화 한 편 보는 건 어때? 그럼 내가 예매할게. 오늘 밤은 이 영화 보자고. 그때가면 잠이 잘라도 괜찮을 것 같아. 그럼 자고있어 내일 또 얘기하자.
246,일반,야식 먹을지 말지 고민 아 요즘 바쁘니라? 야식 먹을지 말지 고민이야. 언젠가 바쁜 시기도 있었는데 그때는 야식 먹지 못해도 밥이 쪼개져서 힘들었어. 이번 주도 야식 먹을까 아니면 아침에 일찍 잠자기도 괜찮을까. 혹시라도 간단한 샐러드나 채소 요리를 추천해줄 수 있을까? 그럼 내가 간단한 샐러드를 준비해볼
247,일반,건강검진 결과가 나왔는데 어떤 결과인지 들려줄래? 의심히 봐야 할 부분이 있어서 걱정돼. 검진을 받으러 가서 바로 결과를 들었어. 결과가 괜찮다면 다음 주에 다시 검진을 해봐. 그래서 오늘만 쉬고 내일부터 다시 시작할 거야. 건강이 중요하니까 항상 잘 챙겨봐야 해.
248,일반,아 오늘 대화를 잘못 들었던 것 같아. 그게 정말 중요한 얘기었는데 왜 그렇게 말하지 않았어? 저는 그냥 걱정했던 거지 무슨 일이 있었는지 몰라. 우리가 서로의 말을 잘못 들은 게 아쉬워. 이건 절대 다시 하지 않겠어 진짜 잘 지켜줄게.
249,일반,운동 시작했는데 힘듦 느껴지네. 아마 운동 부족일 수도 있어. 먼저 목표를 다시 정해보자. 짧은 시간부터 천천히 시작해보는 게 도움이 될 거야. 그리고 충분한 휴식을 취해야 해.
250,일반,상사가 너무 힘들까? 지금은 이렇게 얘기해봐. 그냥 솔직하게 말해봐 나는 너를 믿어. 상사가 좋아서 걱정이 된다는 걸 알게 돼. 그래서 걱정하지 마 괜찮아. 상사가 힘들 때는 솔직하게 이야기하는 게 최고야.
251,일반,소음이 너무 들까? 그래서 저녁에 바로 신고할까? 이건 정말 큰 소음이야. 다른 집도 같이 불편해할 것 같아. 혹시 그 집 근처에 있으신가요? 저희는 이제 몇 년 전부터 이렇게 소리치고 있어요.
252,일반,아 어디 가야 할까? 빠르게 생각해보니 근처 공원에 가보자. 그래서 지금 출발하자. 오늘 밤까지 정말 재미있을 것 같아요. 응 네요! 준비하고 있나요? 그럼 바로 출발하자!
253,일반,알겠어 잠 설쳐서 졸림하는 상황을 주제로 한 대화문을 만들어볼게. 아 잠이 좀 자자? 그럼 침대 위에 누워서 잠들자. 내가 조용히 노래부르면 괜찮은가요? 그럼 네가 노래부르니까요 저녁 후옵니다. 잠이 잘 들 수 있길 바래요. 그럼 내 곡을 들어주면 좋겠네요.
254,일반,환불 규정을 어떻게 적용하면 될까? 먼저 계약서를 잘 읽어봐야겠어. 환불 조건이 명시되어 있어. 문제가 생겼으면 정관을 참고해야 해. 환불 신청 후 검토 절차가 있어. 이상한 경우에는 고객 서비스로 문의해야 겸이야.
255,일반,길이 막혀서 우리가 원하던 시간에 도착하지 못했어. 그래서 늦게 되니 우리 집으로 돌아가는 건 어떨까? 당신은 집에 있나요? 아니면 어디 있으신가요? 같이 집으로 가자. 그럼 우리는 그때 또 만날게요. 안전하게 가세요!
256,일반,통화 소리가 너무 작아서 들을 수 없네. 어떻게 하면 더 잘 들을 수 있을까? 아마 Microphone를 교체하면 도움이 될 것 같아. 이번에 꼭 좋은 소리 나와야 해.
257,일반,"집에 재료 없을 때 요리 고민 ""집에 재료 없어서 요리 고민 중이야."" ""그럼 간단히 밥과 채소만 넣으면 돼."" ""맞아 그렇게 하면 맛있게도 되고 간편하게도 될 것 같아."""
258,일반,서류를 다시 보내요. 왜 이렇게 여러 번 요청해요? 서류가 잘못 보내진 것 같아요. 다시 한번 확인해 주세요. 빠르게 보내주세요.
259,일반,신고한 상황이 위급해 보인다! 지금 바로 도움을 요청해야 해. 우리 집에 불이 난 거야 지금 바로 응급대응 필요할 것 같아. 전화를 걸고서야 방에 들어가야 해 화재 경보도 울려야 할 것 같아. 집안에 가족들이 있으니 빨리 구조대에게 연락해야겠어. 이건 바로 대피해야 할 긴급 상황이야 모든 사람이 안전하게 나와야 해. 응급대응법을 숙지하고 있으면서도 이번에는 너무 늦지 않길
260,일반,안녕하세요? 저는 부모님입니다. 지금 늦게 되어 있어서 잠깐 전화해 주실 수 있을까요? 잠깐만요 무슨 일이 있어요? 부모님이 잘 지내는지 궁금해요. 오늘 어떻게 지내셨나요? 괜찮아요 제가 괜찮아요. 오늘은 뭐 하셨어요? 아주 짧게요. 제가 가방 챙겼고 이제 집으로 돌아가는데요. 집으로 돌아가세요. 부모님이 걱정되네요. 안전하게 돌아와주세요. 감사해요. 부모님이 잘 지내
261,일반,집에 재료 없을 때 요리 고민은 무척 많아. 그래서 무엇을 먹을지 고민하고 있어. 어떤 음식도 준비하기 어려워. 가끔은 간단한 샐러드도 고민이 돼. 저녁에는 밥밥볶음만 먹겠어. 그럼 오늘은 직접 가보자고.
262,일반,네 요리나 베이킹 취미 이야기를 주제로 한 6줄의 한국어 대화문을 만들어볼게요. 당신은 요리를 좋아하시나요? 물론이죠! 주말에 요리를 해보셨나요? 마지막 주말에는 파스타 만들었어요. 그때 어떤 레시피를 사용하셨나요? 오늘은 새로운 레시피로 시도해보려고요. 어떤 레시피인지 궁금하네요!
263,일반,배달앱에서 무엇을 주문할까? 김치찌개와 불고기라고 했는데 어떤 걸 선택할까? 나중이라서 빠르게 결정해야겠네요. 김치찌개 좀 더 좋아해서 그걸 고르자. 그럼 김치찌개와 볶음밥 두 가지로 주문할게. 오늘 저녁이 훨씬 맛있게 될 것 같아!
264,일반,길이 막혀서 이제 늦었네요. 그럼 집으로 가야겠군요. 길을 따라 걸어가면 좀 더 걸릴 것 같아요. 빠르게 돌아가보세요!
265,일반,운동을 시작했는데 힘듬이 나네요. 처음이라서 자연스러지지 않겠죠. 어떤 운동인지 말씀해 주시면 도움이 될 것 같아요. 첫 걸음부터 꾸준히 하면 분명 좋아질 거예요. 현재 힘든 점이 무엇인가서 말씀해 주세요. 감사합니다 조언 감사드려요.
266,일반,카드가 분실되었어요. 서랍 안에 두었는데 여기 찾아볼까요? 혹시 본 적이 있나요? 우리가 함께 찾아보자.
267,일반,문자를 보내거나 통화를 걸을까요? 첫 번째로 문자는 더 편리하죠. 통화는 더 생동감 있지만 시간이 낭비될 수 있어요. 오늘은 시간을 많이 쓰기 때문에 문자로 해요. 그래서 문자로 보내면 어떨까요?
268,일반,게임을 취미로 즐기는 사람A와 게임에 대한 인사이트를 가진 사람B 사이의 대화는 다음과 같다: A: 요즘 게임을 많이 즐기고 있지? B: 네 정말 좋아하네! 최근에 나온 RPG도 정말 재미있었어. A: 그렇다면 어떤 게임이 가장 마음에 드는지 궁금해. B: 아마도 '오늘'처럼 독특한 스토리와 플레이 스타일을 좋아할 것 같아. A: 그렇다면 '오늘'보다는 '신과 kim창' 같은 게임도
269,일반,신메뉴가 정말 맛있어! 요즘에 많이 시도하는 신메뉴가 이건데. 처음엔 조금 두려워했지만 진짜 맛있어서 다시 갈 수 있을 것 같아. 친구분들도 모두 같이 먹으면서 즐거웠다. 다음에도 또 와야겠어. 이 메뉴 때문에 더 자주 올려줄 거예요.
270,일반,카페에 가서 메뉴를 고를까? 저는 초콜릿 밀크티를 좋아해요. 혹시 디저트 메뉴가 있나요? 만약 있으면 바로 봐야겠어요. 카페 내부가 너무 아늑하네요. 그럼 여기서 저녁을 즐겨봐요.
271,일반,점심 메뉴 못 정해서 고민이야. 그래서 오늘 뭐 먹으면? 여기 몇 가지 있잖아. 라면이나 김치찌개? 혹은 밥상책자랑? 어떤 걸 좋아하시나요? 선택해 주세요. 저는 김치찌개에 푹 빠져요. 그럼 김치찌개 먹으면 돼요!
272,일반,배터리가 없어서 급히 통화야. 빠르게 연결해 줄 수 있을까? 네 바로 연결해 드릴게요. 그럼 대기하고 있겠죠? 아마도 5초 안에 연결될 거예요. 잠깐만 기다려줘요!
273,일반,택배가 도착하지 않았는데요 왜 그렇게 했는지 알려줄까요? 회사에 연락해보면 안 될 것 같아요 문서 다시 보내야겠어요. 이건 처음인 것 같네요 다른 사람도 이런 일이 있겠죠.
274,일반,음식 배달이 너무 지연해서 화가 났어. 이건 제일 필요한 것인데 어떻게 기다려야 해? 서비스센터에 전화해볼게. 다시 한번 설명해봐요. 너무 지루워. 혹시 다른 곳으로 옮길 수 있을까? 그럼 내가 직접 가보겠어.
275,일반,감기에 기운 있음데 오늘은 집에서 영화 한 편 보는 걸로 계획했어. 그래서 내 기분과 몸 상태를 봐야겠어. 만약 기분이 좋지 않다면 집에서 휴식을 취하는 게 좋아. 그럼 내일은 더 나은 기분으로 나가보자. 오늘은 쉬어도 괜찮아. 건강이 가장 중요하니까요.
276,일반,점심 메뉴 정하지 않아서 고민이야. 그래서 내가 요리할까 아니면 밥집 가볼까? 혹시 요즘 좋아하는 음식 있으냐? 나도 여러 가지 생각돼. 그럼 오늘은 신선한 샐러드 해볼까. 그럼 친구랑 같이 가서요.
277,일반,안녕하세요? 저는 여기 있어서 도움이 필요하네요. 전화 해머가 너무 힘들어서요. 어떻게 해요? 저도 모르게 이렇게 부재하게 되어요. 요즘 부재중 전화 해머가 많더라고요. 혹시 해머를 찾으시는 분이신가요? 그렇다면 함께 해보는 게 어떨까요?
278,일반,네 이해했습니다. 자신감 부족을 주제로 한 6줄의 한국어 대화문 예시를 만들어 보겠습니다. 당신: 제가 발표할 때 정말 두렵네요. 나: 무슨 얘기죠? 준비가 잘 되어 있으니까요. 당신: 하지만 다른 사람들 앞에서 말을 멈추는 것처럼 느껴요. 나: 당신의 생각이 맞아요. 그래도 실력 있는 분이라 믿어주세요. 당신: 고마워요. 조금이라도 도움이 되면 좋겠어요. 나: 당연해요. 항상 최
279,일반,사진 찍는 건 정말 재미있어! 첫 번째 장소는 어디야? 나무 뒤에 숨겨진 곳도 좋겠어. 그럼 내일 가볼까? 카메라 챙기자!
280,일반,허리나 목 통증이 심한 것 같아? 어떤 이유로든 근육을 잘 안아서 보는 건 어때? 그럼 일찍 잠자고 싶어.
281,일반,길이 막혀서 이제 늦었어. 그래서 우리 계획을 조금씩 조정해야 해. 먼저 음식 가서 먹으면데. 그 후에는 이사 준비도 계속해야 돼. 언제든지 시간을 잘 맞춰야 할까? 이사 준비가 정말 많은 일이구나.
282,일반,소음 신고했는데요 어디서 시작해야 할까요? 가로차에서 나는 소리 정말 크네요. 저는 건물 옆에 있으니 큰 문제없을 것 같아요. 그래서 경찰에 신고하고 싶어요. 혹시 그곳으로 이동해도 소리가 줄어들지도 모르겠네요. 당신은 그렇게 행동할 수 있을까요?
283,일반,아 약속 시간이 좀 더 조리앞으로 나와서요. 나중에 좀 더 편한 시간으로 바꿔도 되겠죠? 어떤 시간이 더 좋으신가요? 저녁 7시로 해볼게요. 그럼 그렇게 하겠습니다. 시간을 다시 한번 맞추겠습니다. 언제든지 말씀해 주세요.
284,일반,문서를 다시 보내주세요. 이번에 꼭 확인해 주세요. 감사합니다.
285,일반,시험이나 면접 정말 긴장돼. 심리 시험은 어떻게 풀까? 기출 답은 쓰는 게 나빠. 그럼 준비해보기. 좋은 결과 얻기를 바래.
286,일반,예산이 좀 더 적기 때문에 영화 예매는 안 될 것 같아. 그래서 다른 활동을 찾아보자. 호텔에 묶는 건 어떨까? 또는 공원에서 산책도 좋을 것 같아. 어떤 방법으로든 재미있는 주말을 보내자. 여러 친구들과 같이 가도 어떨까?
287,일반,알겠어 잠 설쳐서 졸림이라는 주제로 대화를 나누면 어떨까? 나머지 시간에는 카페인 섭취를 줄여야 해. 그럼 잠깐 더 자자 재충전해도 될까? 그럼 좋은 밤이 되길 바라며 수면 상태를 확인하자. 그동안 잘 지냈을까? 오늘은 너무 졸렸던 것 같아. 그럼 집으로 가자 또 졸리지 않을까 봐 걱정돼.
288,일반,아 만날 장소를 고르는 게 어렵네. 여기서 가면 어떨까? 이곳 좋아. 그럼 내가 추천할 장소를 말할게. 그때 그때 좀 더 알고 보니까. 어떤데 너도 좋아하는 곳이 있지 않았을까? 그럼 함께 알아보자!
289,일반,시간이 좀 늦어졌다고? 그래서 우리를 만나기 전에 조금씩 미리 해두는 게 어떨까? 나보다 조금 일찍 오면 돼. 그럼 그때 맞춰오겠어. 시간이 좀 달라붙었는데요 그럼 무슨 문제지?
290,일반,알겠어 이번 주말에 뭐 할까? 영화 한 편 보는 건 어때? 그럼 내가 예매할게. 오늘 밤은 숙소에 가볼까? 그럼 잠자러서 영화 보는 건 어떨까? 그럼 자고서 다시 얘기하자.
291,일반,알겠어 중 통화를 주제로 한 대화문을 만들어볼게. 아 네가 이렇게 말하니 surprised가? 네가 그렇게 말씀하시면 정말 interesting가. 그래서 너와 얘기하자. 무슨 얘기든 좋겠어. 나중에 또 이야기할게. 좋아!
292,일반,오늘은 혼자서 책을 읽는 시간을 보내네. 그럼 집에 와서 바로 시작할까? 나보다 빨리 끝낼 수 있을 거야. 그럼 필요한 것들을 준비할게요. 책이 재미있겠지 나도 기대돼. 이렇게 시간을 보내면서 힐링 받네.
293,일반,알겠어 잠을 설쳐줄게요. 졸림한 것 같네요. 잠깐만 자자가면 돼요?
294,일반,포인트 적립에 대해 궁금한가요? 저는 최근에 몇 달간 적립한 점을 확인해야 하나요. 혹시 온라인 포인트 조회 기능이 있나요?
295,일반,주차 자리가 어디 있을까? 모터사이클 하나만 남아서 당황하네. 공원 한쪽에 자리 잡혀보자. 그럼 도로를 따라 찾아볼까. 잠깐만 기다려봐 다른 자리가 있을 거야. 자리에 앉아본다.
296,일반,포인트 적립이 얼마나 되는지 알려줄 수 있나요? 그럼 제가 전체 금액을 계산해 드릴게요. 포인트 적립이 얼마나 되는지 알려주시면 정확한 금액을 계산해 드리겠습니다. 어떤 항목에 포인트가 적립되셨나요? 그 부분만 알려주시면 감사하겠습니다.
297,일반,어디서 문의하면 되겠어? 대학원 AS 접수를 어떻게 하나요? 접수 기간은 언제까지 있나요? 정확한 절차는 어디서 확인할 수 있나요? 접수 요건은 무엇인가요? 필요한 서류는 무엇인가요?
298,일반,소음 신고했어요. 무슨 소리인가요? 근처에서 큰 소리가 들려요. 아마도 건물 바닥을 치는 소리일까? 제가 가면 괜찮겠어요. 가면 괜찮겠어요. 그럼 제가 갈까요? 그렇죠 지금 가서 확인해보세요. 혹시 주변 사람들에게도 알리면 좋을 것 같아요. 알리면 좋겠어요. 소음이 어디서 오는지 파악해보세요.
299,일반,오늘 밤에 무슨 얘기 나올까? 그냥 우정이라고 생각했는데... 어제 말이 뭔지 몰라 이렇게 되었다. 내가 잘못 이해했겠구나... 미안해 정말 미안해. 이건 끝이 아니야 다시 얘기해봐.
300,일반,주차 자리가 어디 있을까? 모든 자리가 차있다니 왜 이런 일이 항상 일어나는 걸까? 다른 곳으로 가볼까? 그럼 공터에서 걷어야겠네. 걱정하지 말래 다음 번 더 잘 준비하겠다.
301,일반,혼밥은 어떨까? 같이 먹는 것도 좋을 것 같아. 난 혼밥에 더 좋아해서요. 당신은 어떠신가요? 오늘은 같이 먹자고 하자. 친구랑 함께 맛있는 음식을 즐겨봐. 그럼 내가 집에 간단한 식사를 준비하자고. 같이 먹으면 더 재미 있을 것 같아. 네 동행을 기대할게.
302,일반,야근 후 너무 피곤하네요. 집으로 가기 어때요? 그럼 잠자구라면 어떨까요? 오늘 밤엔 너무 늦게 자면 안겠어요. 그래서 빨리 잠들자. 좋아 이제 자자!
303,일반,오늘 어디 가서 왔니? 집에 있었으면 아니었는데. 어디 가고 싶어? 나도 여러 곳 있지만 친구가 초대한 거 있어서 그쪽으로 가야겠어. 어떻게 하니?
304,일반,안녕하세요? 저도 같이 가볼래요. 어떤 영화가 있나요? 저라면 저라도 가봅니다. 그럼 내가 바로 예매할게요. 당신도 함께 오면 더 재미 있을 것 같아요. 그래요 저는 그냥 예매할 뿐요. 당신도 믿어주세요 정말 재미있을 거예요.
305,일반,아 실패해서 우울함이 싹어. 일도 잘못나고 이제 자신도 괜찮아. 그럼 오늘은 집에 가서 혼자 쉬는 건 어때? 자기 자신에게 친절하게 대해주는 건 중요하니까. 자신을 돌봐야 나중에 더 잘 될 거야. 첫 걸음부터 꾸준히 해보자.
