idx,class,conversation
2273,일반,아 바지를 갈 거야? 그럼 내가 새로 구입할까? 지금 뭐 지금 가야 해? 바지 많이 있네 어떤 걸 선택할까? 혹시 추천해줄 수 있을까? 어떤 종류가 더 좋을까?
2274,일반,번호는 무엇인가요? 아마 전화번호일 것 같아요. 혹시 도와드릴 수 있는 사람인가요?
2275,일반,[소리] 바람 소리 들리네. 거기서 소나리 날아오니 무서워. 걷다가 발밑에 작은 소리 들린다. 그 소리가 누구의 것인지 몰라 걱정돼. 갈 때마다 밖소리에 더 신경 써야겠어. 어떤 소리든 무언가 생각하게 만든다.
2276,일반,심부름이 키워드로 한 6줄의 한국어 대화문은 다음과 같습니다: 아 심부름이 참 재미있어. 그럼 함께 산책 가볼까? 좋아요 어디 가고 싶으세요? 저녁에 맛있는 음식을 먹으면 좋겠어요. 그럼 근처 카페 가보자. 어떤 카페가요 선택해 보세요.
2277,일반,비료는 정말 맛있죠. 어제 먹었는데 또 주문해도 될까요? 물론이죠 어디서 사면 있어요? 저는 근처 마트에 가면 됩니다. 그럼 요즘에 뭐 구매하셨나요?
2278,일반,번호는 어떻게 생각하시나요? 고민해본 적 있어요 하지만 이렇게 쓰고 싶어요. 무슨 이유로 번호를 중요하게 생각하시는지 궁금해요. 아마도 특별한 의미를 가지고 있는 번호일 거예요. 그렇다면 그 번호가 무엇인지는 나중에 알게 될 것 같아요. 당신은 왜 번호를 중요하게 생각하나요?
2279,일반,피곤: 오늘 정말 피곤하네요. 친구: 무슨 일이 있었는지 궁금하네요. 피곤: 오랜 시간 sitting office에서 열심히 일했어요. 친구: 아 그러면 집에 가서 잘 자야겠네요. 피곤: 네 지금은 바로 잠들고 싶은 느낌이돼요. 친구: 나도 같이 잘자. 좋은 꿈 꾸세요. 피곤: 고마워요. 잠깐요!
2280,일반,학원비가 많이 들어서 이번 달 학원에 가기 힘들 것 같아. 그래서 이번 주말에는 공부할 시간을 더 맞춰야겠어. 이번 주말에 뭐 할까? 책 읽기와 같이 하자. 그럼 내일부터는 정기적으로 오도록 해. 이렇게 하면 학기 중에도 잘 지내겠어.
2281,일반,공사 주제로 6줄의 한국어 대화문을 만들어봅시다. - 공사가 시작된 날씨가 너무 덥다. - 그렇다고 기다리는 것도 좋은 방법은 없지. - 그러니까 오늘 바로 작업을 시작하자. - 네 그렇다면 늦게는 저녁 6시부터 시작하겠어. - 그럼 그럼 중요한 건 일단 끝까지 하는 것 같아. - 네 그렇다고 완전하게 다칠 수는 없는 걸 알아.
2282,일반,아 오늘은 심심하다고 느끼는 것 같아? 무언가 재미있는 일을 해보는 건 어때? 저는 책 읽기나요 너는 뭐 할까요? 혹시라도 나와 함께 가고 싶어? 그럼 내가 영화 보기 대신 게임도 해볼게. 이렇게 지낼래요 어떻게 생각하니?
2283,일반,당신: 요즘 바쁘게 지내고 있지? 친구: 네 정말 바빠. 이번 주말은 어떻게 되니? 당신: 주말 계획은 아직 안 다졌다는데. 어디 가고 싶은지 추천해줄 수 있어? 친구: 하머프 가면 재미있을 것 같아. 아니면 공원에서 피크닉 해보는 건 어떨까? 당신: 공원에서 피크닉은 좋겠는데 하머프가 더 흥미롭더라고. 친구: 그럼 하머프로 가자고!
2284,일반,아 오늘은 어디 가고 싶어? 저녁에는 친구들과 저녁식을 하기로 했거든. 혹시 다른 계획이 있니? 저는 그냥 집에서 휴식을 취하고 싶어. 그럼 내가 영화 예매를 해볼까. 언제든지 좋아하는 영화는 항상 좋은 선택이니까!
2285,일반,부장: 오늘 회의에서 중요한 결정을 내렸어요. 팀원: 어떤 결정인지 궁금해요. 자세히 말씀해 주세요. 부장: 새로운 프로젝트를 맡게 되었어요. 목표는 다음 분기까지 완료할 수 있도록요. 팀원: 그러면 우리의 업무도 조금 바뀔 것 같아요. 잘 이해했어요. 부장: 그리고 upcoming meeting에서 추가적인 역할 분담도 있을 거예요. 팀원: 그렇다면 준비가 필요할 것 같네요. 좋은 결과 있기를 바랍니다.
2286,일반,구역은 어디 가시겠어요? 저는 강남 가실 것 같아요. 가까이 있으니 걸어갈까요? 그럼 가요. 요즘은 편안하게 다니실 수 있어요. 당신은 어디 가시나요?
2287,일반,모임에 참석할 사람들끼리 계획을 세우며 오늘은 어디 가야 할까?라고 물어봅니다. 저녁 8시에 카페에서 만나면 되겠죠? 그럼 제가 준비해볼게요. 무엇을 해야 하나요?
2288,일반,자식: 엄마 오늘 뭐 했어? 부모: 오늘은 집안일 좀 했는데 너도 학교에서 잘 지냈어? 자식: 고래찾기 과제 했던데... 부모: (웃음) 그럼 잘했구나! 고래찾기는 진짜 어려운 거야? 자식: (웃음) 네 네! 그래서 고마워요. 부모: 물론이야 항상 너를 돕고 싶어.
2289,일반,돼지는 농장에서 길러지는 동물이야. 많은 사람들이 돼지를 먹어서 맛있는 고기를 얻어요. 돼지는 특히 고기와 지방이 풍부해서 많이 소비돼. 하지만 돼지는 환경 오염에 영향을 주기도 해. 농부들은 지속 가능한 농업 방식을 도입하고 있어요. 이렇게 돼지는 우리 식탁에서 사랑받는 인물이야.
2290,일반,새끼가 태어난 날: 아 우리 새끼가 이렇게 잘 자랐어. 어제는 아직 입이 없던데 이제는 다 걸어. 새끼야 엄마가 네가 좋아할 거야. 어제 밤에 네게서 잠들었어 네가 너무 아웠어. 이제는 엄마와 함께 더 많은 시간을 보낼 수 있을 거야. 새끼가 자라면서 우리 가족의 가장 큰 소중함이 됐어.
2291,일반,죄송하지만 해당 키워드는 부적절하며 이를 기반으로 한 대화문도 적절하지 않습니다. 다른 키워드로 주제를 변경하여 도와드릴 수 있습니다. 예를 들어: 질문 예: [주말 계획] 이 키워드를 중심으로 답변예시의 형식만 참고해서 6줄의 한국어 대화문 1개 만들어줘. 답변 예: 이번 주말에 뭐 할까? 영화 한 편 보는 건 어때? 그럼 내가 예매할게. 오늘은 어디 가고 싶어? �
2292,일반,팔이 어디가? 내 팔이 아프서요. 어떤 곳이죠? 운동하면 좋아할 것 같아요. 저녁에 가는 길에 가볼까요?
2293,일반,[사진] 이 키워드를 주제로 6줄의 한국어 대화문 1개 만들어줘. 답변 예: 아 사진 잘 찍었네! 그림자 같은 모습에 내 심장이 빠르게 뛰네. 무대 위에서 멋진 인상을 남겼어. 언제가든지 그 순간을 다시 떠올리면 그녀의 미소가 나의 모든 걱정을 잊혀줘. 이 사진이 내 인생의 소중한 순간들 중 하나라.
2294,일반,티를 좋아하니까요? 무엇을 좋아하시나요? 티셔이나 티베이? 저는 티셋을 더 선호하죠. 티베이를 사면 좀 어색하네요. 티셋은 다양한 스타일로 있으니까요.
2295,일반,빌려는 것을 주제로 한 대화문: 아 빌려야 하는 건 뭐야? 집이 필요하니 얼마나 빌려야 할까? 몇 년간 빌면 저렴하게 할 수 있을 거야. 그럼 오늘 가서 빌리자. 필요한 거 다 내거쳐 줄 수 있을까? 물론이야 도움이 필요하면 언제든지 빌려줘.
2296,일반,입을 주제로 한 6줄의 한국어 대화문은 다음과 같습니다: 1. 입을 어떻게 관리하면 될까? 2. 오늘 입을 잘 세탁했는데요. 3. 입 주변에 땀을 많이 쥐어내면 안되잖아요. 4. 입을 자주 청소하면 더 아름답겠어요. 5. 입에 자극이 없는 샴푸를 사용하면 좋겠네요. 6. 입을 잘 관리하면 피부도 건강해질 것 같아요.
2297,일반,부모님: 어서 집에 오세요. 저녁 시간이 되었습니다. 아이: 알겠어요 부모님. 어디서 요리를 해있어요? 부모님: 오늘은 제가 요리할게요. 어떤 식이든 좋아하시면 말씀하세요. 아이: 감사해요 엄마. 오늘 저녁은 어떤 식이든 좋아요. 부모님: 그렇다면 저녁에는 김치찌개와 불고기도 준비했어요. 아이: 정말 맛있게 해보셨군요. 빨리 오세요!
2298,일반,회상: 어제 밤에 무슨 일이 있었는지 회상해봤는데 무슨 일이 있었는지 기억이 좀 어지럽다. 친구: 어제 밤은 정말 바쁘게 지냈던 것 같아 무슨 일이 있었는지 거의 기억할 수 없을 것 같아. 회상: 그런데 오늘 아침에 잠들었을 때 갑자기 어제 밤의 장면들이 떠올랐다. 친구: 그렇군요 그런데 오늘 아침에 잠들었을 때 어제 밤의 장면들이 떠올랐다니 참 신기하네. 회
2299,일반,생일이 다가오네! 언제 어디서 해요? 내가 도와줄게. 그럼 친구들 초대장 보내자. 나도 초대를 보내볼게요. 모두 함께할 수 있을 거라 생각돼. 좋아요! 그럼 모두 모여봐요!
2300,일반,보고서에 대해 어떤 대화를 나눠야 할까요? 우선 주요 지표를 분석해보죠. 그 다음에는 전략적 제안을 해볼 것 같아요. 이렇게 하면 결론적으로 어떤 결론을 도출할 수 있을까요? 일단 데이터를 정리하고 있어요. 그리고 이를 바탕으로 향후 계획을 세워야겠네요.
2301,일반,약은 너무 적당한 양을 의미하니까요. 그냥 한 입자도 넘지 않게 잘라야죠. 이제 이 양을 기준으로 자르겠습니다. 보통은 이렇게 적당하게 자릅니다. 이렇게 하면 남아있는 것도 충분하고 약하게 자른 음식은 맛있습니다.
2302,일반,주말 계획이 궁금하네요. 영화 한 편 보는 건 어때요? 그럼 내가 예매할게요. 오늘은 어디 가고 싶으세요? 집에서 쉬는 건 어떨까요? 아니면 밖으로 나가고 싶나요? 무엇이든 즐거운 주말 보내세요!
2303,일반,친구: 안녕! 이번 주말에 뭐 하려 해? 나: 오랜만에 공원에 나가서니? 너도 같이 가고 싶어? 친구: 그럼! 요즘 날씨가 좋아서. 만나서 반대가 되더라. 나: 그래 네가 원하면 같이 갈게. 요즘에는 재미있을 것 같아. 친구: 멋지더라! 언제 어디서 만나면 될까? 나: 오늘 오후에 카페에서 만나자. 네 좋아할 것 같아.
2304,일반,생기의 열정에 대해 이야기해보자. 우리도 그런 꿈을 꾸고 있지 않을까? 그럼 함께 준비해볼까? 첫걸음은 무엇이든 두 손을 잡고 나갈 거야. 미래는 우리가 만드는 것임을 기억해야겠지. 함께라면 어떤 어려움도 극복할 수 있을 거야.
2305,일반,반지에 대해 얘기하자면 어떤 종류의 반지가든 소중하니까. 그 중에서도 제일 특별한 건 아마도 전설 속의 반지야 그런 반지는 아무도 손에 넣을 수 없어. 그래서 정말 중요한 반지가 있다면 항상 신경 써야 해.
2306,일반,현금은 어디에 두느냐? 저는 은행에 넣어두는데요. 그렇다면 ATM으로 가서 내요. 현금은 안전한 곳에 보관하세요. 혹시 필요하면 신용카드로 대체할 수 있죠. 잘 생각해보면 현금 없이도 충분히 살 수 있어요.
2307,일반,재미 하 재미가 많아? 뭐 해? 오늘은 집에서 영화 보는 건데? 그럼 같이 보자! 너 좋아하는 영화 있어? 그렇지 최근에 나온 새 영화야! 정말 재미있어. 그럼 그때 네가 예매한 걸 보고! 즐거운 주말 되!
2308,일반,팀장님: 이번 주말에 팀원들이 무엇을 하셨나요? 원수: 제가 주말에 운동을 하기로 했어요. 팀장님: 그러면 저녁에는 같이 식사하실 수 있을까요? 원수: 정말 좋겠네요 어디 가고 싶으신가요? 팀장님: 요리부를 가보면 어떨까요? 그럼 내 예약도 해주세요. 원수: 분명히 할게요 즐거운 주말 되세요!
2309,일반,안녕하세요! 요즘에 강아지가 너무 사랑스러워요. 저도 강아지를 키우고 있는데 반려견 친구가 많아요. 강아지는 운동도 잘 하고 사교성도 좋아요. 하지만 강아지를 키우면 시간도 많이 필요해요. 강아지를 키우고 싶다면 반려견 학교 다니게 해야 해요. 강아지와 함께하는 시간은 정말 소중해요.
2310,일반,숙제 정말 많지? 어떤 숙제가 가장 무겁던가요? 저는 저녁에 끝낼 수 있을 것 같아요. 오늘 밤에 좀 더 공부하자. 그럼 집에 가서 바로 공부할게.
2311,일반,시끄러움 시끄러운 곳 가는 건 어때? 그럼 나 혼자 갈까? 나도 모르게 가게 될 거야. 그냥 가보자!
2312,일반,남편: 오늘 뭐 했어? 배우서: 오늘 집에 있었는데 요즘 바쁘게 느껴. 남편: 그런데 어제 저녁에 뭐 하셨어? 배우서: 친구들과 저녁 먹었는데 재미있게 보냈답니다. 남편: 그럼 좋은 시간 보내셨네. 다음 주말에는 뭐 하실까? 배우서: 이번 주말엔 영화 한 편 보는 건 어때? 그럼 내가 예매할게.
2313,일반,당신은 오늘 어디 가고 싶으신가요? 아마서 도시 근처에 가면 좋을 것 같아요. 그럼 저녁에는 맛집으로 가면서 식사하세요. 그때 저녁 시간엔 집에 돌아와요. 그렇다면 저녁 8시부터 만나죠. 그때요 좋아하실 만한 날이네요!
2314,일반,길을 걷다가 뭐 할까? 여기서 잠시 쉬는 것도 좋겠지. 그래서 잠시 멈추자. 길을 계속 더 멀리 갈까? 아마도 그쪽에 맛있는 카페가 있을지도 몰라. 그럼 그 방향으로 가볼게.
2315,일반,책 읽기 plan이 되네. 어제는 소설이었는데 이번에는 시집이야. 시집은 처음 읽는 게 조금 어렵더군. 그래도 요즘 시간이 없어서 짧게만 읽어보자. 어떤 시인들의 작품이라면 또 더 많은 것을 찾아봐야겠지.
2316,일반,체력 키워드를 중심으로 한 6줄의 한국어 대화문 예시입니다. A: 요즘 운동 많이 하니 체력이 좋아졌는데 네도 체력이 좋아졌다고? B: 네 다니다가 힘들었지만 점점 더 잘 된다고 생각돼. C: 근데 요즘에는 운동하는 시간이 더 줄어드는 것 같아. D: 그럼 주말에 산책을 가면 좀 더 힘이 나겠지. E: 그러면 꼭 같이 가볼래. B: 좋겠는데 내일 바쁠 것 같아
2317,일반,장난감은 어릴 때 가장 좋아했던 것이었어요. 이제는 아이들이 더 많은 장난감을 가지고 있지만 여전히 어린 시절의 행복을 생각하면 좋겠네요. 그때의 장난감 중에는 소방차와 공무원 자동차가 가장 인기가 있었어요. 소방차는 소방관의 얼굴이 뚜렷하게 새겨져 있어서 더욱 매력이었죠. 최근에는 키트 장난감도 많이 보이는데 키트를 사용해 직접 만든 장난감은 정말 재미있었어요. 저희 집에는
2318,일반,당신이 그렇게 생각하면 정말 안 좋은 결과입니다. 왜 이렇게 말했을까요? 이런 대화는 끝나지 않을 것 같아요. 저는 더 이상 이 대화를 이어갈 수 없습니다. 당신도 이해할 것 같아요. 잠깐만 보고가세요.
2319,일반,무릎에 문제가 생겼다면 어떻게 해야 할까? 먼저 물기를 잘 닦아보자. 그리고 지속적으로 운동을 해보는 것도 좋다. 운동하면 근육이 강해져 무릎에 부담이 줄어듦니다. 또한 무릎을 지지해주는 보조용기를 사용해보는 것도 좋은 방법이다. 정기적인 수술도 필요할 때 고려해보자.
2320,일반,[사장님]: 이번 주말에 매출이 얼마나 될까요? [직원]: 아직 예측이 안 되지만 기대가 많습니다. [사장님]: 그럼 잘 부탁드립니다. 좋은 주말 되세요. [직원]: 감사합니다 사장님. 좋은 주말입니다. [사장님]: 혹시 추가로 필요한 것이 있나요? [직원]: 아니요 전혀 없습니다.
2321,일반,오늘 아침에 일찍 일어나서 집안 정리도 하고 그리고 오늘은 새로운 취미 시작하려고 준비했어. 첫 번째로 해야 할 일은 책 하나 구입하고 그 다음에는 관련 도구와 용품 사러할 거야. 이렇게 하면 시간이 더 빠르게 지나갈 것 같아. 새로운 취미를 시작하면 일상도 더 재미있어질 거야.
2322,일반,동물이 키워드를 주제로 한 6줄의 한국어 대화문은 다음과 같습니다: 아니 우리 집에는 고양이가 하나 있잖아. 그냥 잊지 않고 먹는 게 아니야. 고양이는 너무 귀여워서 배려해줘. 그래서 고양이를 잘 돌봐줘야 해. 고양이가 건강하게 자라도록 물건도 정성껏 해줘. 고양이는 우리 가족의 일부야.
2323,일반,현재 날씨가 참 좋네요. 그래서 나가기로 했어요. 밖에가 쌀쌀하긴 하지만 햇살이 정말 좋아요. 오늘은 공원에 가서 산책할게요. 그리고 후에 카페에서 커피 한 잔 즐겨보려고요. 날씨가 좋아서 자외선 크림도 잊지 않을 거예요.
2324,일반,노력 아 노력이라는 키워드로... 정말 중요한 일인데 끝까지 해보자... 힘들더라도 포기하지 말자... 언제나 최선을 다해야겠군... 그래서 힘내!
2325,일반,엄마: 어제 뭐 했어? 아빠: 집안일 좀 했어. 너 밖에 뭐 했어? 엄마: 친구들 만나서 데이트했어. 아빠: 오 정말? 어디 가니? 엄마: 카페에 가서 술도 마셨어. 아빠: 나한테 데이트를 해줘니 기분 좋아할 거야. 엄마: 고맙아 너도 잘 지내줘. 요즘 바쁘다고 생각돼. 아빠: 네 저도 바쁠 테니 시간 갖게. 요즘 살
2326,일반,대학 진학에 대해 이야기해보자. 어떤 대학에 가고 싶은지 궁금하다. 저도 졸업 후 직장을 찾고 있어. 혹시 관심 있는 전공이 있니?
2327,일반,대화문: 아 인터뷰 준비 잘 되어있니? 네 거의 다 준비했는데 혹시 더 물어봐도 될까? 물론이죠 질문 하나하나 신경 쓰지 않아요. 그럼 이제 시작해보자. 첫 번째 질문은 네이티브 언어로 어떻게 설명하실까? 우선 제가 가장 잘 알고 있는 언어를 선택할 거예요. 그럼 내가 첫 번째 언어로 설명해보자. 이번 인터뷰 정말 기대돼! 네 저도 기대하고 있어요. 좋은 시간 보내시길 바랍니다. 알겠어
2328,일반,"노인은 어르름이 살며치고 말하는 경우가 많다. 노인: ""아직 일하기 힘들지?"" 친구: ""하지만 집에 가는 것도 피곤하군."" 노인: ""그래서 밖 나가면서 마음을 풀었는데요."" 친구: ""그렇구나 저도 밖에서 시간을 보내면 기분이 좋아짐."""
2329,일반,[일로] 이 키워드를 주제로 6줄의 한국어 대화문 1개 만들어줘. 답변 예: 오늘은 어디 가고 싶어? 밖으로 가서 뭐 할까? 그럼 근처 공원 갈까? 그때는 산책도 좋아. 혹시 그곳에 카페 있나요? 그렇다면 커피도 함께 드실까?
2330,일반,사진을 보니 뭐 할까? 그림 찍는 건 어때? 그럼 내가 카메라를 꺼볼게. 이 사진에서 나한테 찍어봐. 그럼 나도 웃으면서 찍을게. 사진 한 장씩 나눠봐야겠어.
2331,일반,"노숙자 주제의 대화문: 노숙자가 거리에서 만났을 때 그는 차가운 눈빛으로 나를 바라보았다. ""저는 집이 없는 사람이에요."" 그 말은 나의 마음을 깊이 울렸다. 나는 그에게 물었다. ""저도 집이 없어요. 함께 해요."""
2332,일반,금고 왜 금고가 필요할까? 자산 가치 상승에 도움이 됨. 저는 주택 투자로 금고를 고려 중입니다. 금고를 통해 세금 절감도 가능하죠. 투자 수익이 높아지면 원금 모두 배팅니다. 금고가 좋은 선택이라고 생각합니다.
2333,일반,생신 축하하세요! 오늘은 어디 가고 싶으신가요? 저녁에는 친구들과 모여 생신을 맞추기로 했어요. 그럼 그때요 저는 집에서 간단한 파티를 열게요. 당신도 잘 보내세요! 맛있는 음식 먹으세요. 생신 축하해! 멋진 하루 되세요! 언제든지 연락 주세요요.
2334,일반,전화 전화가 끊겼네요. 다시 연결해보세요. 알겠어요 몇 초만 기다려주세요. 이번에는 영구 연결로 하겠습니다. 문제가 계속되지 않나요? 다시 시도해보세요. 그렇다면 다음 번 더 신경 써주시겠어요.감사합니다.
2335,일반,사람: 요즘 바쁘게 지내고 있나요? 친구: 네 일을 많게 느껴요. 근데 주말이 찾아왔네요. 사람: 그러면 주말에 뭐 해보세요? 친구: 영화 한 편 보는 건 어때요? 사람: 그럼 내가 예매할게요. 친구: 같이 갈래요? 요즘 영화 재미있더라고요.
2336,일반,강아지가 반려견이 될 수 있어. 그냥 같이 놀자고 싶어. 그래서 산책 가자. 강아지와 산책 정말 즐거울 것 같아. 강아지는 너무 귀여워. 우리 강아지와 함께라면 괜찮은 주말이겠어.
2337,일반,환불을 주제로 한 한국어 대화문 예시입니다: A: 혹시 최근에 구매한 제품에 대해 환불을 요청하셨나요? B: 네 최근에 산 전자제품에 문제가 생겼으니 환불을 원합니다. C: 그럴 때마다 고객님께 혼란을 드려 죄송합니다. 환불 절차를 안내해드릴게요. B: 감사합니다. 절차는 이렇게 되나요? C: 우선 고객님께 이메일을 보내 환불 신청서를 첨부했고 이후 문의가 없으면 자동으로
2338,일반,결국 어떤 선택을 하든 괜찮아. 우선은 쉬어가고 싶어. 그럼 오늘은 집에서 영화 한 편 보고 싶어. 나중에 친구들과 저녁 먹으러 가도 될까? 그럼 내일은 운동하고 다음 날은 여행가면 어떨까? 물론이지만 이렇게 시간을 나누며 즐기면 좋아.
2339,일반,대화문: 아 요즘 뭐 좋아하는 걸까? 저는 최근에 여행 가는 걸 좋아해요. 여기와 파리도 같아요 둘 다 최고죠. 그럼 다음에 여행 가야겠어요. 여행보다 집에서 쉬는 게 더 필요하더라고. 언제든지 여행 가면 좋겠네요.
2340,일반,병원에 가야 할까? 아마 병원에 가서 혈액 검사를 받을 거야. 그래서 저녁 늦게에 가볼까? 나도 괜찮을 것 같아. 병원이기 때문에 빠르게 해야겠어. 그럼 저녁 일찍 떠나볼게.
2341,일반,사고가 발생했어요. 차량이 멈춰버렸죠? 무슨 일이 있었는지 모르겠어요. 다른 운전자와 대화를 나누고 있어요. 도로를 바로잡을 수 있을까요? 경찰서로 가서 상황을 파악해보겠습니다.
2342,일반,유튜브 채널 구독하려고 생각 중이야. 여러분의 채널이 정말 재미있어? 추천하고 싶은 분야가 있어. 예를 들어 기술 관련 콘텐츠라면 좋겠어. 또 다른 장르가 있으면 알려주세요!
2343,일반,땐이 정말 심한 것 같아. 그럼 집에 가서 잠깐만 자자. 그래서 더위를 덜어주기 위해 아이스박스를 꺼내야겠어. 또래가 좋아하면 함께 해도 좋을 것 같아. 만약 더위가 조금이라도 덜되면 그냥 밖에 나가서 산책하기도 좋을 것 같아.
2344,일반,아 숙제가 많다니 잘 관리해보자. 먼저 중요한 일부터 순서대로 나누어야 해. 그리고 각 과제에 필요한 자료를 미리 준비해두면 좋겠어. 또한 시간 관리도 중요해서 계획을 세워야겠지. 이렇게 하면 숙제 시간을 더 효율적으로 활용할 수 있어. 꾸니까 이번 주말에는 충분히 공부하고 쉬는 균형을 맞추자.
2345,일반,A: 협박이 많이 하는데요 어떻게 느끼세요? B: 사실 제가 해야 할 일이 많아서 좀 피곤하네요. A: 그렇다면 잠깐 쉬어가도 될까요? B: 아니면 바로 해결하고 싶어요. A: 그렇다면 제가 도와드릴 방법을 생각해보도록요. B: 고마운 마음이에요 그럼 시작해볼까요?
2346,일반,부탁을 받았다. 무슨 일을 부탁드니? 작은 favor가니 큰 의미가 있어. 네 물어보자니요. 우선 어떤 일이지 몰라. 네가 부탁하니 바로 해줄 수 있을까요?
2347,일반,외국인은 어떤 언어를 사용하느냐에 따라 대화의 흐름이 달라질 수 있습니다. 다음은 외국인이 한국어로 대화할 때의 예시입니다: 외국인: 안녕하세요! 저는 외국인입니다. 이번 주말에 무엇을 하실까요? 한국인: 안녕하세요! 저도 환영합니다. 이번 주말에 뭐 할까요? 한국인: 영화 한 편 보는 건 어때요? 외국인: 그렇다면 저는 예매를 도와드릴까요? 한국인: 감사합니다! 제가 예매해 드리겠습니다.
2348,일반,[회식] 이 키워드를 주제로 6줄의 한국어 대화문 1개 만들어줘. 답변 예: 오늘 회식 갈 거야? 네 저녁 시간엔 가야겠어. 그럼 어떤 날씨인지 확인하고 옷 준비도 해봐. 회식은 어디에 있니? 나는 알고 싶어. 그곳에 가면 또 연락할게! 재미있게 즐기자. 그럼 함께 갈까? 네 좋겠어!
2349,일반,아 가슴에 대해 얘기하자면 가슴이 뻣뻣하게 두근거릴 때는 마음이 따뜻해. 사랑하는 사람을 보고도 가슴이 이렇게 느껴지면 그 순간은 정말 특별하네. 가슴은 단순한 기관 이상히 우리 마음의 깊은 곳을 담당해. 사랑과 걱정 기쁨과 슬픔이 가슴 속에 울려 퍼지는 그것이 바로 우리 삶의 색다리야.
2350,일반,사진을 보여주니 어떤 사진인지 궁금하네? 아마도 여행지라면 어디로 갈까? 여기와 같이 휴양지라면 해변가 가는 것도 좋을 것 같아. 혹시나 새로운 카메라 모델도 사고 싶어? 그럼 지금 찍어보자! 이렇게 여러 장 찍으면서 멋진 앨범 만들 수 있을 거야.
2351,일반,학원에 가서 공부하기 시작할까? 응 그동안 준비한 노트를 정리해보자. 그럼 집에 간 후 바로 시작하자. 어떤 과목은 더 많이 하려고 해. 사실 계획이 잘 되어있어서 걱정이지 않아. 그럼 좋은 하루 보내자!
2352,일반,주인: 이번 주말에 뭐 할까? 친구: 영화 한 편 보는 건 어때? 주인: 그러면 내가 예매할게. 친구: 네 지금 바로 예매하자. 주인: 그럼 사전에서 좀 기다리면 돼. 친구: 맞아 시간을 절약할 수 있어.
2353,일반,[현우]: 이번 주말에 뭐 할까? [친구]: 영화 한 편 보는 건 어때? [현우]: 그럼 내가 예매할게. [친구]: 네가 가고 싶은 영화 뭐야? [현우]: '조조' 시즌 2에요. [친구]: 하하 그건 재미있겠네. [현우]: 네가 같이 갈래?
2354,일반,김대리: 김대리 이번 주말에 뭐 할까? 친구들 만나기: 그럼 친구들을 만나볼게요. 김대리: 어디 가시나요? 친구들: 근처 공원에요 밥 먹고 산책할게요. 김대리: 좋아요 자주 가시면 좋겠네요. 친구들: 언젠가 같이 가보고 싶어요. 김대리: 그럼 다음 주일라면 함께 갈까요?
2355,일반,결정은 어때? 그럼 나는 그렇게 하자. 왜냐하면... 그렇다면 결론적으로 내 결심은 여기서 시작됨.
2356,일반,병원에 가야 할까? 어떤 병이 있나요? 저는 가벼운 질환으로 가야 할 것 같아요. 그럼 오늘 밤에 바로 갈까? 병원에서 어떤 의사가 필요해요? 일반적으로 내과나 소아과가 좋다고 해요.
2357,일반,왜냐하면 짚볶음이 맛있기 때문이야. 그냥 짚볶음과 고추장을 함께 해보는 거야. 혹시나 짚볶음에 고추장을 곁들여 먹을까. 아니면 다른 요리도 괜찮겠지. 짚볶음은 언제든지 즐길 수 있는 음식이야. 짚볶음 맛있게 드세요!
2358,일반,영상: 어떤 재미있는 영상이 보일까? 친구: 그럼요! 오늘 새롭게 올라온 영상들 중에 재미있게 보인다고 생각해요. 친구: 어떤 것들이 있을까요? 영상: 다양한 테마의 영상들이 있겠네요. 예를 들어 코미디 클립이나 여행 Vlog 같은 것들이 있을지도 몰라. 친구: 그렇다면 저녁에 바로 보면서 하지 않을까요? 영상: 아니면 다음 주말에 보면서 할까요? 너무 늦게 보는 건 어떨까요? 친구: 시간이 좀 부족
2359,일반,상점에서 일하는 건 어때? 그래서 저녁에 가볼래. 무엇을 살까? 필요한 게 있어. 그럼 매출도 많이 올 거야. 그래서 준비가 되면 바로 시작할게. 이건 우리 사업을 더 발전시킬 수 있는 기회야.
2360,일반,아 무슨 얘기 해요? 그래서 오늘 뭐 했나요? 밥 먹었어요. 그리고 친구 만나서 재밌었어요. 언제 가볼까요? 그럼 오늘 뭐 했니?
2361,일반,사진을 보니 무슨 일이 일어났는지 궁금하네. 아마도 가족들과 함께 시간을 보내고 있었겠어. 나뭇잎이 바람에 흔들리고 같은 것 같아. 그냥 자연의 아름다움을 느끼는 것 같지 않래. 이 사진을 찍어서 기억에 남게 할까? 아마도 여러 장 찍었으니 선택하기도 어렵겠지.
2362,일반,물론이죠 여기 6줄의 한국어 대화문입니다. 당신: 물을 많이 마셔요. 친구: 네 요즘 더 걸쭉하네요. 시원한 음료도 마셔보세요. 당신: 그러면 저녁에는 아이스크림 먹으러 갈까요. 친구: 그럼 정말 맛있게 즐거워할 거예요. 가봅시다. 당신: 그럼 내일부터는 물을 덜 마고요. 친구: 좋은 생각이에요. 건강하게 지내세요.
2363,일반,가방을 어디에 두어야 할까? 왜냐하면 손에 들기 어렵니까. 그럼 비닐쇼핑백 하나 가져와. 나중에 가실 때에 넣어도 돼. 혹시 여행을 다니는 건가요? 그렇다면 가방을 꼭 챙겨야겠죠.
2364,일반,옷을 고를 때 어떤 종류가 어울리나요? 저녁마다 신선한 옷을 입으면 좋겠네요. 그래서 오늘 쇼핑 가볼까요? 새로운 브랜드도 한번 봐볼게요. 그럼 저녁 6시부터 집 출발해요. 좋아요 같이 계신다면 더 많은 선택지가 있겠죠.
