class,conversation
4,사진 찍는 건 정말 재미있어! 첫 번째 장소는 어디야? 나무 뒤에 숨겨진 곳도 좋겠어. 그럼 내일 가볼까? 카메라 챙기자!
4,허리나 목 통증이 심한 것 같아? 어떤 이유로든 근육을 잘 안아서 보는 건 어때? 그럼 일찍 잠자고 싶어.
4,길이 막혀서 이제 늦었어. 그래서 우리 계획을 조금씩 조정해야 해. 먼저 음식 가서 먹으면데. 그 후에는 이사 준비도 계속해야 돼. 언제든지 시간을 잘 맞춰야 할까? 이사 준비가 정말 많은 일이구나.
4,소음 신고했는데요 어디서 시작해야 할까요? 가로차에서 나는 소리 정말 크네요. 저는 건물 옆에 있으니 큰 문제없을 것 같아요. 그래서 경찰에 신고하고 싶어요. 혹시 그곳으로 이동해도 소리가 줄어들지도 모르겠네요. 당신은 그렇게 행동할 수 있을까요?
4,아 약속 시간이 좀 더 조리앞으로 나와서요. 나중에 좀 더 편한 시간으로 바꿔도 되겠죠? 어떤 시간이 더 좋으신가요? 저녁 7시로 해볼게요. 그럼 그렇게 하겠습니다. 시간을 다시 한번 맞추겠습니다. 언제든지 말씀해 주세요.
4,문서를 다시 보내주세요. 이번에 꼭 확인해 주세요. 감사합니다.
4,시험이나 면접 정말 긴장돼. 심리 시험은 어떻게 풀까? 기출 답은 쓰는 게 나빠. 그럼 준비해보기. 좋은 결과 얻기를 바래.
4,예산이 좀 더 적기 때문에 영화 예매는 안 될 것 같아. 그래서 다른 활동을 찾아보자. 호텔에 묶는 건 어떨까? 또는 공원에서 산책도 좋을 것 같아. 어떤 방법으로든 재미있는 주말을 보내자. 여러 친구들과 같이 가도 어떨까?
4,알겠어 잠 설쳐서 졸림이라는 주제로 대화를 나누면 어떨까? 나머지 시간에는 카페인 섭취를 줄여야 해. 그럼 잠깐 더 자자 재충전해도 될까? 그럼 좋은 밤이 되길 바라며 수면 상태를 확인하자. 그동안 잘 지냈을까? 오늘은 너무 졸렸던 것 같아. 그럼 집으로 가자 또 졸리지 않을까 봐 걱정돼.
4,아 만날 장소를 고르는 게 어렵네. 여기서 가면 어떨까? 이곳 좋아. 그럼 내가 추천할 장소를 말할게. 그때 그때 좀 더 알고 보니까. 어떤데 너도 좋아하는 곳이 있지 않았을까? 그럼 함께 알아보자!
4,시간이 좀 늦어졌다고? 그래서 우리를 만나기 전에 조금씩 미리 해두는 게 어떨까? 나보다 조금 일찍 오면 돼. 그럼 그때 맞춰오겠어. 시간이 좀 달라붙었는데요 그럼 무슨 문제지?
4,알겠어 이번 주말에 뭐 할까? 영화 한 편 보는 건 어때? 그럼 내가 예매할게. 오늘 밤은 숙소에 가볼까? 그럼 잠자러서 영화 보는 건 어떨까? 그럼 자고서 다시 얘기하자.
4,알겠어 중 통화를 주제로 한 대화문을 만들어볼게. 아 네가 이렇게 말하니 가? 네가 그렇게 말씀하시면 정말 가. 그래서 너와 얘기하자. 무슨 얘기든 좋겠어. 나중에 또 이야기할게. 좋아!
4,오늘은 혼자서 책을 읽는 시간을 보내네. 그럼 집에 와서 바로 시작할까? 나보다 빨리 끝낼 수 있을 거야. 그럼 필요한 것들을 준비할게요. 책이 재미있겠지 나도 기대돼. 이렇게 시간을 보내면서 힐링 받네.
4,알겠어 잠을 설쳐줄게요. 졸림한 것 같네요. 잠깐만 자자가면 돼요?
4,포인트 적립에 대해 궁금한가요? 저는 최근에 몇 달간 적립한 점을 확인해야 하나요. 혹시 온라인 포인트 조회 기능이 있나요?
4,주차 자리가 어디 있을까? 모터사이클 하나만 남아서 당황하네. 공원 한쪽에 자리 잡혀보자. 그럼 도로를 따라 찾아볼까. 잠깐만 기다려봐 다른 자리가 있을 거야. 자리에 앉아본다.
4,포인트 적립이 얼마나 되는지 알려줄 수 있나요? 그럼 제가 전체 금액을 계산해 드릴게요. 포인트 적립이 얼마나 되는지 알려주시면 정확한 금액을 계산해 드리겠습니다. 어떤 항목에 포인트가 적립되셨나요? 그 부분만 알려주시면 감사하겠습니다.
4,어디서 문의하면 되겠어? 대학원 접수를 어떻게 하나요? 접수 기간은 언제까지 있나요? 정확한 절차는 어디서 확인할 수 있나요? 접수 요건은 무엇인가요? 필요한 서류는 무엇인가요?
4,소음 신고했어요. 무슨 소리인가요? 근처에서 큰 소리가 들려요. 아마도 건물 바닥을 치는 소리일까? 제가 가면 괜찮겠어요. 가면 괜찮겠어요. 그럼 제가 갈까요? 그렇죠 지금 가서 확인해보세요. 혹시 주변 사람들에게도 알리면 좋을 것 같아요. 알리면 좋겠어요. 소음이 어디서 오는지 파악해보세요.
4,오늘 밤에 무슨 얘기 나올까? 그냥 우정이라고 생각했는데... 어제 말이 뭔지 몰라 이렇게 되었다. 내가 잘못 이해했겠구나... 미안해 정말 미안해. 이건 끝이 아니야 다시 얘기해봐.
4,주차 자리가 어디 있을까? 모든 자리가 차있다니 왜 이런 일이 항상 일어나는 걸까? 다른 곳으로 가볼까? 그럼 공터에서 걷어야겠네. 걱정하지 말래 다음 번 더 잘 준비하겠다.
4,혼밥은 어떨까? 같이 먹는 것도 좋을 것 같아. 난 혼밥에 더 좋아해서요. 당신은 어떠신가요? 오늘은 같이 먹자고 하자. 친구랑 함께 맛있는 음식을 즐겨봐. 그럼 내가 집에 간단한 식사를 준비하자고. 같이 먹으면 더 재미 있을 것 같아. 네 동행을 기대할게.
4,야근 후 너무 피곤하네요. 집으로 가기 어때요? 그럼 잠자구라면 어떨까요? 오늘 밤엔 너무 늦게 자면 안겠어요. 그래서 빨리 잠들자. 좋아 이제 자자!
4,오늘 어디 가서 왔니? 집에 있었으면 아니었는데. 어디 가고 싶어? 나도 여러 곳 있지만 친구가 초대한 거 있어서 그쪽으로 가야겠어. 어떻게 하니?
4,안녕하세요? 저도 같이 가볼래요. 어떤 영화가 있나요? 저라면 저라도 가봅니다. 그럼 내가 바로 예매할게요. 당신도 함께 오면 더 재미 있을 것 같아요. 그래요 저는 그냥 예매할 뿐요. 당신도 믿어주세요 정말 재미있을 거예요.
4,아 실패해서 우울함이 싹어. 일도 잘못나고 이제 자신도 괜찮아. 그럼 오늘은 집에 가서 혼자 쉬는 건 어때? 자기 자신에게 친절하게 대해주는 건 중요하니까. 자신을 돌봐야 나중에 더 잘 될 거야. 첫 걸음부터 꾸준히 해보자.
4,다이어트 중 메뉴 고민이니? 저는 무산을 먹으면서 가는데요 너는 어떤 음식을 드시겠어? 저녁에는 샐러드나 소스 요리를 선택할 것 같아. 오늘은 어떤 걸 드실까?
4,아 오늘 약속을 좀 더 알아볼게. 여기서 만나던 친구가 갑자기 취소했어. 그래서 연락해보자고 했는데 응답이 없어서 걱정돼. 이 친구 정말 예민한 거 같아. 언젠가 잘 해결되길 바래.
4,집에 재료 없을 때 요리 고민은 뭔가요? 그럼 빠르게 만들 수 있는 간단한 요리만 해요. 샌드위치나 피자 만들면 돼요. 그리고 간단한 샐러드도 괜찮아요. 오늘 바로 만들어 볼까요? 그럼 제가 몇 가지 레시피 알려드릴게요.
4,오늘 밤에 무슨 얘기할까? 언젠가 우리 사이에 오해가 생겼던데. 그때 정말 아프웠어. 무슨 일이 있었는지 말씀해주면 될까? 그럼 이제 미안해도 솔직하게 얘기해볼게. 우리 관계를 더 좋아하게 해줄 수 있을까?
4,카페에 가서 메뉴를 고를까? 먼저 디저트를 봐야 해. 초콜릿 케이크가 맛있어. 그리고 커피도 다양한데. 아무것 하나 골라볼게. 그럼 내가 카페에 갈까?
4,문자를 보내면 되겠어? 어떤가요 문자 보내기 싫어하세요? 그럼 통화로 얘기하자고요. 정말 필요하신가요? 통화 좀 더 편할 것 같아요. 그럼 지금 통화로 하자고요.
4,안녕하세요? 요즘 스트레스 많이 받으시는 거 같아요. 그럼 잠깐 쉬어가면서 심호흡해보는 게 도움이 될까요? 또한 좋아하는 음악을 듣거나 산책을 하면서 마음을 풀어보세요. 그리고 중요한 일은 나중에 해두고 작은 일부터 해결해보세요. 이렇게 하면 조금씩 스트레스가 줄어들 거예요. 당신도 잘 관리하시길 바랍니다.
4,시험이나 면접에 불안하다니 심리 시험은 정말 힘들 수 있지? 을 해보면 도움이 될 거야. 긍정적인 마음가짐을 유지하는 게 중요하니까. 자신감을 가지고 나갈 수 있을 거라 믿어. 행복한 결과가 나오길 바라네.
4,혼자서 책 한 권 읽어보는 게 좋지 않을까? 나중에 또 놀러가면 가져와볼게. 그럼 요즘 읽는 걸 좋아하니 바쁘지 않으신가요? 아직 시간이 넉넉하니 지금 이렇게 즐기면 어떨까요? 책 읽어다니는 게 참 활력이 되는 것 같아요. 이렇게 보내면서 더 건강해지고 싶어요.
4,통신 소리가 끊길 때 무슨 얘기 했을까? 아마도 누군가에게 연락하지 못해서 당황했을 것 같아요. 연결 실패했어요. 다시 시도해보세요. 그렇다면 누구와 통화 중이었을까요? 문제가 발생한 순간 무엇이 있었는지 모르겠네요. 이런 일이 자주 발생하면 핫스팟 사용해보는 것도 좋을 것 같아요.
4,점심 메뉴 정하지 않아서 고민 중이야. 그래서 내가 요리할까 아니면 밥집 갈까? 오늘 기분이 먹거리야 하면 집에서 할까? 혹시 추천해볼 메뉴가 있으면 알려줘. 예전처럼 김치찌개와 불고기도 좋겠는데... 어떤 선택으로든 맛있게 드시자!
4,요즘 취미생활은 무엇인가? 독서라면 책 한 권 읽기 혹시 관심 있으신가요? 저는 사진 찍기로 하네요. 나도 사진 찍으면 좋겠어요!
4,시험이나 면접에 불안한 느낌이 들까? 심심할 것 같지만 좋은 기회일 거야. 걱정하지 말고 자신감을 가지고 가면 돼. 신경 쓰지 말고 진지하게 준비하면 되. 행복한 마음으로 응시해보자. 모든 것이 잘 될 거라고 믿어.
4,문서를 다시 보내주세요. 이번에 미리 확인해 보셨나요? 일기나 계약서가 필요할 것 같네요. 서류 모두 준비했는지 확인해 주세요. 빠르게 보내주시면 감사하겠습니다. 시간이 걸릴 것 같아서 미리 연락해 주세요.
4,소음이 많이 들까? 도시 근처라서 그런데 자주 들려. 나가서보면 어떤 소리가 있을까? 혹시 건물 외부에서 소리를 내고 있는 거야? 저도 모르지만 지금 바로 나가야겠어요. 그럼 함께 가볼까요?
4,가격 비교 상담 이번에 신발 사고 싶다. 두 가지 브랜드가 있는데 첫 번째는 5000원이고 두 번째는 4000원이다. 5000원 제품이 더 만족스러워보면? 나만큼 더 돈을 들칠까?
4,게임을 취미로 즐기는 이야기를 주제로 한 6줄의 한국어 대화문입니다 아 요즘 게임을 정말 열심히 즐기고 있지 않아? 그래서 새로운 게임이 나왔는데 꼭 해보자고 생각해. 그럼 함께 해보자! 너도 좋아할 것 같아. 어떤 게임인지 알려줄래? 나도 몇 가지 추천할게. 하늘 높은 게 아니고 집 안에 있으면서도 즐거워. 그럼 시작해볼까? 너는 먼저 골라줄까?
4,오늘은 어디 가야 할까? 공원이나 카페? 선택하기 어렵다. 혹시 추천해 줄 수 있을까?
4,야근 후 너무 피곤하네요. 집으로 가서 바로 잠이 들게 될 것 같아요. 오늘 밤에는 자고 싶지만 여전히 활기차지 않을까요? 혹시나 아침에 좀 더 일쑤게 느껴지면 어떻게 할까요?
4,새로운 취미 시작하고 싶지만 시간과 비용이 많이 드는 것 같아. 취미를 좋아할 만큼 많은 시간과 돈을 투자해야 하는 것 같아서 고민돼. 하지만 삶을 풍요롭게 하는 활동이라 결국에는 가치가 있을 것 같아. 일단 작은 시범을 해보고 싶어.
4,네 알겠습니다. 다음은 끊긴 전화 재연결을 주제로 한 6줄의 한국어 대화문입니다 안녕하세요? 다시 연결되었습니다. 네 안녕하세요! 몇 분 동안 끊겼군요. 네 네가 끊겼던 부분이 궁금합니다. 아마도 네 쪽에서 문제가 있었던 것 같아요. 그렇다면 지금 바로 재연결이 되었습니다. 좋아요 다시 시작해보겠습니다.
4,통화 소리가 끊김 이 발생했어요. 무슨 일이 있었는지 정확히 알 수 없어요. 다시 연결해보세요. 그렇다면 연결 후에 다시 확인해보는 게 좋을 것 같아요. 문제가 해결되길 바랍니다. 다른 통화도 괜찮은데요 이렇게 문제가 발생했어요.
4,허리나 목 통증이 너무 심해서요. 어떤 경우라면 물을 많이 마셔도 안 돼요. 가끔은 따뜻한 목욕도 도움이 되는 것 같아요. 지금은 그냥 따뜻한 수건으로 안아주고 싶어요. 혹시라도 근육을 쥐었을 수도 있겠네요. 병원에 가서 의사와 상담하는 게 좋을 것 같아요.
4,오늘 가방을 내렸는데 여기에 돈이 있잖아! 걱정하지 말고 다시 찾을 수 있을 거야. 먼저 카페에서 물건을 확인해볼게. 그럼 집과 공원도 한번 둘러봐야겠어. 괜찮을 것 같아 곧 찾아올 거야. 감사해서!
4,오늘 어디 왔니? 집에 있었어? 혹은 친구 만나서 돌아왔어? 어디 갔니?
4,신메뉴가 나왔는데 진짜 맛있게 보인다. 어떤 메뉴가 제일 인기 있는 건데? 저는 파스타에 특별히 신경 쓴다고 해. 그럼 이번에 파스타 주문할 거야. 파스타 맛있게 먹으면서 뭐 할까? 친구들과 함께 찻면 좋을 것 같아.
4,건강검진 결과가 나왔는데 결과는 정상인데요. 그래도 몇 번 검사해보는 것이 좋다고 하니 그렇게 해볼까요? 그렇다면 병원에 다시 가야겠네요. 다음 주에 한번 더 검사해보면 어떨까요? 만약 괜찮다면 이번 주도 놓고 다음 주 검사해보자. 그럼 그렇게 해보자.
4,오늘 가고 싶은 장소를 정하기 어렵다. 여기서 먹을 수 있는 음식이 정말 다양하네. 혹시 추천해 줄 수 있을까? 저도 여러 곳을 생각하고 있긴 해. 마침 이곳이 제일 인기 있는 것 같아. 그래서 이곳에 오면 어떨까?
4,친구와 싸운 후 어떻게 해야 할까? 그냥 화해하고 넘어가면 할 것 같아. 그때 무슨 얘기 나왔는지 기억 못해. 어떤 경우든 화해하고 다시 돌아가야겠어. 그럼 내일 만나서 미안하다고 말해볼게. 그렇더라도 잘 지내게 해줄게요.
4,아 무슨 일이 있었니? 저녁에 약속 했는데... 그래서 바로 취소해야겠어. 미안해 무슨 일이 있었니? 다시 한번 만나자.
4,불면증 고민 안녕 오늘 밤에는 불면증이 심하네. 그럼 잠깐 산책 가는 건 어때? 물론이야 집 안에서만 있으면 좀 편안해질 것 같아. 그래서 바로 갈래. 그럼 내가 천천히 산책 가볼게.
4,오늘은 혼자서 책 읽기 좋아. 책을 읽을 때마다 새로운 세계를 발견하네. 혹시 읽고 싶은 책이 있나요? 저는 최근에 여인의 시계 를 읽었는데 정말 흥미로웠어. 이런 시간을 보내면 스트레스도 줄고 새로운 생각도 들 수 있어. 취미 생활을 통해 더 나은 나를 찾아가고 싶어.
4,최근 운동 부족으로 체력이 떨어졌는데 이런 상태로 계속 살 수 있을까 봐 걱정돼. 일상생활에서도 좀 더 열심히 하고 싶어. 아마도 근육량 늘리기 위해 다시 시작해보자니 빠르게 체력을 회복하기 위해서는 꾸준함이 필요할 것 같아. 운동 시간을 조금씩 늘려가면 될 거야.
4,친구와 싸운 후 어떻게 해야 할까? 그냥 시간을 내며 고민해볼까. 그때 그때 무슨 말했는지 생각해볼게. 아마도 나도 그렇게 생각할 거야. 그럼 서로 이해하려 노력해보자. 그렇게 더 가까워질 수 있을까?
4,점심 메뉴 정하기 어렵지 않아? 어떤 음식이든 좋아하니까 자유롭게 선택해보자. 나무숍에 가면 샌드위치나 피자를 먹을까? 혹시나 맛있는 불고기를 먹어보자. 그럼 불고기 가서 보자. 이렇게 생각하면 쉽게 정해진다.
4,오늘은 새로운 레시피를 시도해볼까? 어떤 레시피든 첫 번째는 재료를 잘 준비하는 거야. 이번에는 바닐라 스콘을 해보려고. 아기와 함께 베이킹도 좋아서 자주 해요. 스콘 안에 달콤한 바닐라 시럽 넣으면 더 맛있어. 바닐라 시럽 하나만 사면 너무 비쌤니다.
4,안녕하세요! 에 접수를 원하시나요? 접수가 필요하신 부분이 있나요? 접수 신청서를 작성하고 연락주시면 됩니다. 접수 요건은 홈페이지를 통해 확인하실 수 있습니다. 혹시 질문이 있으시면 언제든지 문의주세요. 감사합니다!
4,통화 소리가 너무 작아서 들을 수 없는 걸까? 그럼 음성 인식 도구 사용해볼까? 이렇게 하면 더 잘 들을 거야. 나도 그렇게 해보자. 음 아니면 소리를 높여주면 더 좋을 것 같아. 어떤 방법이든 괜찮겠지.
4,카드를 분실했다니 잘못된 일이야. 그래서 즉시 신고해야 해. 카드에는 중요한 정보가 있으니까. 바쁘지만 시간을 내어 줘. 신고서를 받으면 다시 줄 수 있어. 이건 처음으로 이런 일이 발생했어.
4,지갑이 어디에 있었을까? 그냥 잊어버렸던 것 같아. 그래서 모두 돈을 다시 줬어. 이번에는 카드 더블려요.
4,사기가 있을까? 요즘 사람들 많아지면 그냥 무언가를 잘못 해서 생각하기도 하네. 네 그런데 최근에 비슷한 일이 있었는데요. 무슨 일이야? 사기에 휘둘리려다니. 그냥 모든 게 정상처럼 돌아가길 바래.
4,쿠폰 쿠팡에서 사용할 수 있나요? 네 물론입니다! 쿠폰 코드 입력 후 적용하면 됩니다. 쿠폰 코드가란 무엇인가요? 아마도 할인 쿠폰일 거예요. 그렇다면 제품 가격에서 할인 금액을 차감합니다. 이렇게 하면 더 저렴한 구매가 가능해요.
4,야근 후 너무 피곤함이 참 싫다. 집으로 돌아가면 바로 잠이 들 거야. 오늘은 집에 머물러볼까? 날씨가 좋아서 밖에 나가기 어렵다. 그래서 오늘 밤은 영화 보기로 했어. 그럼 내일 좀 더 열려봐.
4,방 안에 불이 번지는데! 아니야 지금 바로 도와줄 수 있어? 전화로 화재 경보 걸어봐. 빠르게 사람들을 대기 로 뺄려. 응 그럼 내가 방 안에 있으면서도 돼. 화재 진압대처를 해보자!
4,길이 막혀서 정말 늦어졌는데. 그래도 늦게 도착했어 분명히 아쉽다. 다음 버스를 기다릴까? 혹시 다른 길이 있는지 알아볼까. 그냥 집으로 가는 게 더 나을까 봐. 언제까지 기다려야 해?
4,안녕하세요! 제가 잃어버린 카드를 발견했어요. 여기에 이메일과 신용카드 정보가 적혀 있어요. 마침 여기서 찾았네요. 혹시 이 카드를 본 적이 있나요? 만약 본다면 즉시 주셔서 주세요. 이 카드는 매우 중요한 정보가 들어 있답니다. 그래도 신고하지 않으셨으면 안전하지 않을 것 같아요.
4,오늘 주말 진짜 바빠서 잠자기 전에 뭐 할까? 몰아서 잠자면 스트레스도 풀리고 몸도 편해. 그럼 잠자기 전에 간단히 일기 써볼까? 아침에 일어나면 기분이 좋아할 거야. 나중에 영화 보러 가면 좋겠는데 어떻게 하시나요? 그럼 오늘 밤은 집중해서 수면 시간을 맞추자!
4,혼자서 책 읽으니까요? 요즘 정말 재미있어요. 그렇다면 제가 추천해드릴게요. 최근에 읽었던 것이 정말 흥미로웠어요. 아마 그걸 보셨을까? 어떤 책이든 도전해볼 수 있답니다. 책 읽는 것도 요리하기도 좋아요. 혼자서도 즐거운 시간이죠. 혹시 여행 가고 계신가요? 혼자서도 많은 즐거움을 할 수 있어요. 여기서 좀 더 이야기해볼까요? 어떤 취미가 있나요?
4,음악을 듣는 게 좋아 연주도 하고 싶어. 연주를 시작하면 더 즐거워할 것 같아. 이제 시간을 내어 연습해 볼게. 첫 번째 곡은 미라지 야. 연주가 잘 되면 음악회도 할 수 있을 거야.
4,문자를 보내거나 통화를 걸러야 할까? 첫 번째로 나는 문자를 보내야 할 거야. 그럼 내가 메신저 앱을 열어볼게. 통화는 더 편할 것 같아. 하지만 중요한 얘기는 말해야겠어. 그래서 상황에 따라 결정할게.
4,혼밥으로 가볼까? 그럼 내가 요리할게. 같이 먹는 것도 좋겠는데 혼밥은 좀 더 편할 것 같아. 그럼 둘 다 해볼까요?
4,오늘 약속 시간이 조금 바뀌었다. 제가 늦게 도착할 것 같아서. 어떤 시간으로 다시 약속해도 될까? 당신은 얼마나 되면 괜찮을까요? 혹시 다른 시간이 더 편할까요? 그럼 저녁에 만나면 어떨까요?
4,운동을 시작했는데 힘듦 느껴집니다. 몸이 아프고 기대 이상의 피로감 느낌돼요. 어떤 운동을 선택해야 할까요? 지금 당장 쉬는 것도 좋은 방법 같아요. 다음 주에 조금 더 준비해서 시도해보자고 생각돼요. 체력 향상에도 좋을 거예요.
4,교통사고 목격했어. 차가 멈춰 있었는데 갑자기 급격히 움직였어. 다른 차가 사고를 낳았던 것 같아. 주차된 차량이 모두 손상되었어. 사고 부당한 피해를 입었겠지. 경찰에게 알리자.
4,새로운 취미 시작 고민이니? 정말 흥미롭겠지. 첫 번째는 어떤 취미를 시작할까. 여러 가지가 있는데 어떤 게 마음에 드릴까. 먼저 그림 그리기 요리하기로 결정했는데 너는 어떤 걸 추천해?
4,문서를 다시 보내주세요. 왜 다시 보내야 하는지 설명해 주세요. 이번에 필요한 정보는 무엇인지 알려주세요. 속게 확인해 드릴게요.
4,신메뉴가 나왔는데 정말 맛있어 보인다. 어떤 메뉴가 제일 인기 있는지 궁금해. 저도 그날에 가보고 싶지만 배가 돼서 안타까워. 나중에 가서 직접 맛보면 어떨까? 분수멀치와 김치찌개도 볼래. 언젠가 이곳에 다시 오겠어.
4,주차 자리 못 찾았어. 어디서 주차할까? 공원 근처가 아까울 것 같아. 오른쪽에 보이는 길이 좋겠어. 그리터에 주차가 잘 돼. 가면 좋을 것 같아.
4,주차 자리를 찾을 수 없네. 주차장 전체가 바쁘다. 그래서 주차장을 넘어서 다른 곳을 찾아볼까. 다른 주차장이나 공원에서 차를 주차할 수 있을 거야. 혹시 근처에 주차장이 있는지 확인해봐. 만약 찾으려면 주차료가 별로 안 되겠지. 그럼 다른 방법으로 차를 이동해볼까.
4,비상! 방 안에 불이 난 거야! 앞으로 바로 소방서에 연락할게. 이건 우리 손으로 해결할 수 없어. 모두 잠시 나가야 해! 안전한 곳으로 이동하세요! 소방청에 즉시 전화해주세요.
4,상사 때문에 스트레스 많이 받으세요? 저도 최근 상사가 늘어났어요. 어떤 부분이 특히 힘들까요? 그럼 함께 문제를 해결해보죠. 상사분께 솔직하게 말해보는 것도 중요하겠네요. 상사분의 이해가 큰 힘이 될 거예요.
4,책 읽는 취미에 대해 이야기해보자. 오늘도 새로운 책을 찾았다. 그 책의 제목은 바람의 노래 이야. 처음 읽었을 때 정말 감동했어. 지금은 친구들에게 추천하고 싶어. 이 책이 누군가에게도 사랑받기를 바랄까?
4,점심 메뉴 못 정하니 고민이 돼? 그럼 오늘 아침에 빠르게 요리할 수 있는 거 사면데? 피자나 파스타 중 어떤 걸 할까? 어떤 걸 선택하기 어려워... 나중에 친구들이 먹으면서 같이 드시면 어떨까? 그럼 그 생각도 나와...
4,아 오늘 약속을 취소해야 했어. 그게 무슨 일이야? 갑자기 어려운 상황이네. 저도 예상치 못한 일이 생겼거든. 그래서 그냥 취소하고 다시 조정해보자. 그럼 나중에 또 연락할게. 힘들었겠어. 그냥 힘내고 다음 주에 다시 만나자.
4,아 진로 고민이네. 어떤 분야에 관심이 있니? 직장에서의 만족도도 중요하니까. 저는 최근에 취업한 사람들이 많이 하는 분야가 소프트웨어 개발 이라고 해. 개발이 쉽고 수요가 많아서 안정적인 직업이 될 수 있어. 하지만 다른 사람들은 마케팅이나 디자인에 더 관심이 있을 것 같아. 어떤 분야든 자신이 좋아하고 열정으로 일하면 좋겠어.
4,드라마나 영화 보는 건 어떨까? 최근에 사랑의 불시착 봤는데 정말 좋았어. 그럼 그거 봐 내일 보는 거야. 당신도 좋아할 것 같아. 언제든지 가보면 좋을 것 같아. 이렇게 시간 보내는 게 뭔가?
4,주차 자리가 어디 있을까? 모두가 주차장으로 몰려왔는데... 여기서 박스 하나만 남았는데... 그럼 다른 곳에서 찾아볼까? 주차장을 둘러보니 아무것도 없네... 그래서 공원에서 산책할까?
4,오늘 운동 없이 지내다 체력이 떨어지는 느낌이 참 강하게 들린다. 어떤 이유로든 몸을 잘 챙기야. 앞으로는 꾸준히 운동해볼게. 첫째 심폐 건강 개선하고 둘째 근육량 늘리기 위해 달리기로 할까? 그럼 이제 계획을 세워볼 시간이야. 먼저 가벼운 달리기부터 시작해볼게.
4,사진 찍기 좋아해. 어떤 장소에 가도 카메라를 들고 다니네. 그럼 이번 주말에 산책하면서 사진 찍어볼게. 나도 몇 장 나와서 잘 보고 싶어. 그럼 함께 가보자!
4,체력 떨어진 느낌 근육이 약해졌다는 생각이 들었어. 걷기만 해도 숨이 가빠요. 몸이 무겁게 느껴지고 피로가 지속돼요. 지금 이런 상태라면 운동도 하기 힘들겠어. 건강을 회복하기 위해서는 꾸준한 운동과 식습관이 필요하더라. 운동 없이 지내다가는 체력이 더 떨어질 것 같아.
4,물론이죠! 혼자 즐기는 취미생활 이야기를 주제로 한 6줄의 한국어 대화문을 아래에 작성했습니다. 저는 혼자서 그림을 그리는 걸 좋아해요. 그림을 그릴 때는 아무도 방해하지 않아요. 그리고 나서 그 그림을 사진으로 찍어 보여줘요. 가족들은 정말 뿌듯해서요 자랑스러워해요. 이렇게 시간을 보내면 마음이 편안해요. 취미 생활을 통해 스트레스를 줄일 수 있어요.
4,집에 재료 없을 때 요리 고민은 무척이지. 간단한 샐러드를 만들 수 있을까? 인터넷 검색보면 여러 방법이 나온다. 그럼 오늘은 간단한 샐러드라도 해볼까?
4,문자를 보는 건 어때? 그럼 내가 다운로드할게. 요즘 모든 것이 디지털이지. 그래서 문자보다 통화가 더 필요하네. 통화하면 더 자연스럽게 대화할 수 있을 것 같아. 그래서 친구랑 전화로 얘기하고 싶어.
4,포인트 적립 문의가 있나요? 저는 최근에 몇 번 포인트를 적립했는데 그동안의 기록을 확인해 주시면 좋겠네요. 적립한 금액을 보여드릴 테니 그 후에 수정할 사항을 논의해 볼까요?
4,운동 시작했는데 힘듦 느껴져. 먼저 속도가 너무 느려서 좌절감도 느껴짐. 하지만 하루에 조금씩 꾸준히 운동하면 분명 힘들어가겠어요. 몇 달 동안 꾸준히 하면 몸이 변할 거야. 현재 힘든 부분이 있지만 목표를 잃지 않도록. 점진적으로 운동 강도를 높여나가면 될 것 같아.
4,새로운 취미 시작 고민이 있나요? 첫 번째는 어디서 시작해야 할까요? 저는 공원에서 산책하면서 시작해보자고 생각해요. 혹시 다른 취미가 있나요? 도움이 될 수 있을 것 같아요. 나중에 함께 해보면 어떨까요?
4,통화 소리가 끊길 때 어떻게 해야 할까? 첫 번째로 전화선을 확인해봐. 그리고 이어붙기를 잘못했을 수도 있어. 이런 일이 발생하면 다시 연결해보자. 또한 통신 서비스에 문의해볼 수도 있지. 정말로 연결되지 않으면 다른 방법으로 연락해보자.
4,오늘 지갑을 잃었어? 걱정하지 말자 다시 찾을 수 있을 거야. 먼저 카페에서 물건을 확인해보자. 그리고 집으로 돌아가서 다른 장소도 확인해볼게.
4,게임을 정말 즐겨! 요즘 새로운 게임이 많이 나와서 모두 시도해보고 싶어. 마지막 게임이 너무 재미있어서 이제 다음 게임 찾고 있어. 그럼 이새로운 가 될까? 혹시 최근에 나온 게임 추천해줄 수 있을까? 저도 그걸로 해요 그런데 그 게임이 참 인기야. 그럼 함께 예매하고 해볼까요? 그냥 온라인으로 같이 즐기면 어떨까요?
4,알겠어 잠 설쳐서 졸림이라는 주제로 대화를 나누면 어떻게 될까? 저는 잠을 조금 더 자려고 해요. 그럼 내가 천천히 눈을 뜨게 될까요? 응 그렇게 하면 괜찮겠어요. 우선 잠깐만 더 졸려요. 그 후에 같이 아침을 즐겨봐요.
4,비 오는 날에는 따뜻한 음식을 먹는 게 좋겠네. 그래서 나는 밥과 김치찌개 그리고 국을 먹으러 갈 거야. 오늘 날씨가 참 비바람하네. 어디로 가야 할까? 난 집에서 밥과 김치찌개를 먹으면 돼. 혹시 나랑 같이 음식을 먹으러 가실래? 그럼 정말 맛있게 먹으면서 즐거워야겠군.
4,문서를 다시 보내주세요. 왜 다시 보내야 하는지 설명해 주세요. 이번에 필요한 정보는 무엇인지 알려주세요. 빠르게 확인해 드리겠습니다.
