class,conversation
4,"오늘도 너무 힘들어 보이네요. 일은 정말 어렵습니다. 네, 난 그만큼 고민하니? 고민하면 더 이상 할 수 없죠? 하지만 이직이나 다른 직장을 찾는 것도 어렵네. 왜 이렇게 어려운 상황에 처해 있으신 거죠? 나도 예전부터 기분 좋게 살았지만, 최근에는 계속해서 스트레스가 많아졌어요. 그럼 어떻게 한다는 생각이 들까요? ? 어떤 이유 때문에 스트레스를 받는지 말해 줘요? 저는 전직원들과의 소통이 잘 안 되고, 팀워크도 잘 안 돼서요. 아, 그 도 중요합니다. 나도 직장 생활에서 자주 경험했었는데... 하지만 지금 내가 고민하는 것은 다르죠. 제가 실수했다는 생각 때문일 수도 있고, 다른 사람들의 눈치에 맞추려는 것일 수도 있습니다. 맞아요, 그런 점들이 많이 있겠죠. 그리고 나도 자신감이 떨어지고, 내 인재성에 대한 의심을 받기도 해요. 그건 중요한 부분이에요. 자신에게 더 큰 도움이 필요해요. . 그러면 어떤 방법이 있을까요? . 첫째,"
4,"안녕하세요, 오늘 이곳에서 한 번 맛볼만 해 보셨나요? 네, 고민이 많았는데요. 계산을 하려면 어떻게 해야 할까요? 그럼, 어떤 음식을 선택하시겠어요? 오, 저는 간장치킨과 파스타가 좋아요. , 한 쌈이 주어져 있습니다. 간장 치킨은 15,000원이고 파스타는 20,000 원입니다. 15 으로 계산하면 되죠? 맞습니다. 총 35,000원이 됩니다. 10 할인 받으실 거예요? 네요. 총 가격은 31,500원입니다. 잘 먹겠습니다. ! !"
4,"형이 집에서 가방을 찾으려는 거야? 맞아, 오늘은 운동장으로 갈 거예요. 나도 같이 가고 싶었는데... 그럼 가방만 잘 챙겨라. 내일은 주말이라 시간이 많아. 알았어, 가방은 어때? 이게 나에게서 나온 것 같아서... ? 네, 나중에 보겠어. 오늘도 안녕. 고마워, 너 ."
4,"버스 정류장이 정말 비싸더? 이만큼 비싼 버스를 타고 가는 건 어렵겠네? 네, 요즘 버스는 다들 거짓말을 해서 더 비싸게 하잖아. 하지만 나도 그대로 갈게. 그러면 우리가 자전거를 사서 가면 되겠죠? ? 아니, 저도 그렇게 생각했지만, 이곳에서 자전자가 안 된다고 하니까... ? 그리고, 버스 비용이 얼마나 ? . 한 달에 50만 원으로 해요. 너무 비싸네요. 정말?! 50 만 원이라니! 그만큼 많은 시간을 들여 가려야 할 것 같아요. . 네, 그리고 오늘은 예산이 부족해서 결국 가보지도 못하고 있었어요. .? 어땠으면 좋았겠네요. 이번에는 다른 방법을 찾아볼게."
4,"아, 오늘 아침이 참 좋네요? 네, 나도 그만큼 즐거운 날을 보내고 싶어요. 어제는 엄마가 너무 바쁘서 자기가 집에 오지 못했는데, 오늘은 다 같이 시간을 보낼 수 있겠죠? 맞아요, 엄마가 잘 지내셨는지 궁금해요? 그리고 집에서 어떤 일을 하시는 거예요? 엄마가 오늘도 많이 바쁜데, 저는 그냥 집에서 일하고 계세요. 이 이 정말 중요하다는 것을 알게 되더라고요. 네 말처럼 중요한 일들을 할 때는 정성스럽게 하려면 가끔은 시간을 내어 쉬기도 해야 한다고 생각합니다. 하지만 엄마의 업무가 더 많으니까, 어떻게 해요? 예전에는 제가 많은 시간을 자녀에게 배정했지만, 이제는 엄마와 함께 시간을 보내는 것이 중요하다고 느끼게 돼요. 엄마의 행복과 편안함이 제 삶에도 큰 영향을 미치잖아요. 이해해. 엄마가 힘든 일이 있을 때도 우리가 도와줄 수 있는 게 있다면 언제든지 말씀해 주세요. 고마워, 엄마도 그 말을 잘 들었습니다. 오늘은 우리가 할 일이나 계획을 세우면서 시간을 가질 수 있어야겠어요"
4,"안녕하세요, 아빠! 이곳에서 기프트를 사러 왔어요? 네, 나도 그게 필요했어. 아이랑 함께 가볼까? 네가 더 좋아서 해라. 아이는 할아버지에게 선물하고 싶어. 그럼 어떤 건 할 거예요? 오, 아이가 좋아하는 것만 고르면 돼. 어때? 내일 저녁에 집으로 돌아갈 때에 도착하면? ? 네, 다 ."
4,어제 학교에서 어떤 이야기를 들었어요? 그 학생이 무기를 가지고 다니는 거야? 정말? 그럼 어떻게 나왔을까? 학교 주차장에 들어와서 동생에게 물어보니까 그들은 고등학교 5학년이라고 하더라. 고등학교에 가면 왜 무기가 필요할 것 같아? ? 학교에 오래되면서 그런 문제가 생겨서 무기는 금지된다고 해. 그래서 그들은 어디에 보관하고 계? ? 주변 학교도 다 무기로금지되었으므로 집에서 보관하라고 하더라고. 그렇다면 그 학생들이 집으로 돌아갈 때는 어떻게 할 거예요? . 그들만을 위한 특수한 방을 만들어두고 있어.
4,"안녕하세요, 아빠. 오늘 이게 어떻게 되니? 어서 오셨어요? 병원에서 왔네요. 그럼 어떤 것이죠? 내 피부가 너무 많이 보였습니다. 가슴이 가만히 느껴집니다. 그건 성병일까 봐요? 네, 그런 것 같아요. 언제부터 이런 증상을 느낄까요? 몇 주 전부터는 조금씩 기분이 나쁘고, 신체적으로도 불편한 감정이 들었습니다. 그리고 다른 증세는 없나요? 예를 들어, 발열이나 통증 같은 건가요? 발열은 있지만, 통증은 없구요. 하지만 피부 자극에 민감하다고 해서 다치면 상처가 생기는 거예요. 그럼, 도와줄 수 있는 약을 받으실 거예? 예, 잘 부탁드립니다. 그럼 먼저 진단을 하겠습니다. 고마워요."
4,"오, 아빠, 이 가게에서 한 쌈이 나왔는데요? 그럼? 어릴 때부터 담배가 좋아했었니? 네, 하지만 엄마 때문에 잘 안 팔았던 거예요. 왜 그래? 우리 집에는 더 이상 필요 없어요. 하지만 내일 출근하기 전에 하나씩 꺼내고 싶습니다. 정말? 그거도 너무 심한 거야? 아니, 그냥 마음대로 구입하고 싶다는 것뿐이야."
4,"아, 오늘도 기분 좋게 잘네? 네, 잘되. 사과 먹고 계. 사과는 맛있었니? 오, 너무 좋아. 집에서 구입했는데 신선한 것 같아. . 그럼에요, 나중에 우리 집에서 사과 주고 싶어. 이번 주말에는 어떤 계획이 있으신가요? 이에는 가족 모임을 하겠어. 할머니와 함께 가서 밥 먹고 보낼까 해. . 좋은 . 할아버지도 같이 갈 수 있을까요? . 아니, 할머니만 가면 될 거라 생각해. 할는 다른일 있어. 그럼, 할아버지는 할머니랑 만날 때만 가는 거야? . . 어쨌든, 할머리는 할아저씨랑 만나는 것도 중요하겠지. 그리고, 이달에는 할머니가 얼마나 힘들어? . 그건 많이 어려워. 최근 몇 달 동안 몸이 안 되고 있어. 이제까지는 어떻게 해? . 할머니에게는 많이 힘내. 다가오는 연세가 더 안 돼야 해. . 맞습니다. 할머리가 건강을 지키면 좋겠습니다. 물론, 할 머리는 지금"
4,"아, 오늘 날씨가 정말 좋네요? 네, 어제보다 더 쌀쌀한 날씨네요. 그럼 가을이 다가왔군요. ? 나중에 우리 집에서 오래 지내면 이 기운도 좋아질 것 같아요. 그래, 가을에는 내게도 좋은 시간이 될 거예요. . 아, 엄마와 함께 하며 주말을 보내는 것도 좋겠어요. 아, 오늘 저녁 식사 는 어떤가요? .? . 어서 맛있게 먹으실 거야. .,"
4,"오, 동생이 어떻게 하고 계신가요? 학교에서 잘하고 계? 의 시험은 어렵지 않았나요? 는 다르죠. 과학 교사 선생님한테서 너무 힘들었어요. 그때도 제게는 쉽지 않으셨잖아요? 어땠으면서도 고생을 하셔서 좋았겠네요. 오늘도 열심히 공부하겠습니다. 네, 나도 부터 다시 한 번 주제를 바꿔 보겠습니다. 그럼 이거도 잘 되지 않을까 봐 걱정되네요. 안 해요. 우리 함께 해보면 될 것 같아요. 그리고, 오늘 저녁 식사는 무엇을 먹고 계신 거예요? 아, 엄마가 집에서던 메뉴를 해주셨어요. 할머니께서 자주 사들이는 가루비를 많이 넣어서 맛있게 해주더라고요. 가루 비가 정말 좋아해요. 이제 시간이 있으니 같이 드실래요? 네! 지금만 조금 더 기다려주세요."
4,"어땐, 이날 피곤이 심한 것 같아? 네, 오늘도 오랜 시간 동안 집에서만 보냈는데, 몸이 아프고 지쳐서 자기가 잘 안 되는 거 같은 느낌이야? 그럼 나중에 반티 먹을까? 가게는 다들 한 달에 한 번씩만 하니까, 나머지는 밥 먹으려면 다른 곳으로 갈 필요 있겠네? 맞아, 예전에는 주말에도 반티를 많이 드렸지만 는 더 이상 할 수 없어서 이제는 가급적이지 않는다고 생각하고 있어. 하지만 저는 가끔 반티가 너무 좋아서 때로는 반거든. 그건 정말 나쁘다고 해도, 나에게는 조금이나마 도움이 되잖아. 이제는 내일 점심시간이 다가왔으니, 나도 피곤해서 식사 시간이 중요한 것 같아서"
4,"네, 새로운 학교에 들어온다고 하니 어떻게 느껴? 아직 많이 불안한 느낌이지만, 선생님들만큼 잘 다닐 것 같아. 그럼 선생님들이 정말 좋으라고 생각하냐? 예, 저도 처음에는 많이 했는데, 이제는 편안해졌고, 많은 도움이 되고 있어. 나도 신경 쓰던 부분은 어떤 것이 있나요? ? 아, 공부하기 어렵다는 거예요. 하지만 이 학교에서 교사들은 너무 친절하고, 강의 내용도 이해하기 쉽게 해 주셔서, 점점 더 열심히 노력하고 있습니다. ? 그리고 어떤 과목을 가장 좋아하시죠? ! 물리학을합니다. 특히, 기계공학과 관련된 문제를 풀 때 흥미롭습니다. ! 물론 도 중요하지만, 운동을 즐기는 것도 좋은 방법이라고 생각해요. ! 맞아요. 내 자전거 경쟁 합니다! 마지막으로, 첫날에 만난 사람들과 잘 지내면 좋겠네요. ! 네, 함께 한 시간 동안 같이 앉아서 대화도 하고, 다음 날에도 계속 만나볼 수 있을 거야!"
4,"어제 저녁에 가방을 비우면서 어떻게 보였어요? 그럼? 나도 같은 것 같았는데요. 네, 이게 무슨 소용이 없다고 생각했지만 요즘에는 가방이 더 중요하겠네. 왜 ? 돈을 가지고 다니는 거예요. 맞아요, 하지만 요즘은 신용카드로 다니고 있으니 가방은 더 필요없죠. 그렇다면 나중에 다시 가방으로 돌아와서 쓰면 어떨까요? 아, 안 된다는 게 좋겠습니다."
4,"나무는 이거도 나에게 잘 알려줘? 우선, 나무가 가는 길이 얼마나? 어른들은 다 그런데, 아이들에게는 10분 정도 하더라. ? 그럼 우리도 나무에서 거리를 걷고 싶어? 네, 우리도 가보자! . 하지만 오늘 날씨가 너무 좋아서 정말 좋은 선택이야! 맞아, 날씨도 좋네. 나무 아래서 시간을 보내면 더 즐겁겠어. . 그리고 우리가 가면서 한 번씩 썰매를 타보자는 거야? . 네, 너도 할게!"
4,"씨, 이 기후는 정말 이상적이네요? 네, 공기가 너무 좋습니다. 날씨도 좋고, 식물들도 잘 자라요. 그럼 우리 사무실에도 어떤 변화가 있나요? ? 아직 바닥에서 몇 개의 꽃을 심었어요. 꼬리가 길어졌는데요?"
4,"안녕하세요, 할머니! 오늘 운동화를 신고 다니는 거예요? 네, 할아버지가 이 운동화를 주셨어요. 왜 이렇게 좋은 것 같아요? 할머니, 이 운동화는 정말 좋습니다. 발이 편안하죠? ? 어떤 이유인지 말해주세요. 그럼에도 불구하고 할머니도 이 운동장을 자주 방문하시나요? . 종종 가지만, 이곳에서 할머니와 함께 시간을 보내며 즐거운 추억들을 만들었어요. ? 할머니가 여기서 가장 좋아한 기억였는지 . . 할머니는 한 번에는 할아버지를 따라 달려서 우산 밑으로 쌓인 빵을 먹으러 갔어요. 정말 맛있었던 날이네요. . 오, 할머리가 어릴 때만큼 나쁘지 않았겠죠? 전과자가 무심히 할머니에게 물어보면서 . 아니, 할 어머니는 할아비보다 더 많은 일을 하셨다고 해요. 할머니께서는 할아들이 잘 되길 기원합니다."
4,"안녕하세요, 오빠. 오늘도 잘 지내셨나요? 네, 나도 잘 다니고 있습니다. 이날 정말 바쁘네요. 그럼? 왜 그래? 회사에서 새로운 프로젝트가 도전이 되서요. 새로운 프로젝션으로 인해 스트레스가 많이 가는 것 같아요. . 어렵지만, 이건 좋은 기회라 생각해요. 맞아, 항상 그런 거야. 너는 . , ! 그리고, 오늘 저녁을 어떻게 하실 거예요? 간식으로만 먹고, 점심 식사도 할게. 음식은 어떠세요? 맛있게 먹겠습니다. 요즘 소비자가 많이 늘었어요. 네? 어떤 제품이 인기 있으신가요? 디저트와 카페타임이 주로 많죠. 아, 그 는 모두 좋습니다. 네, 많은 사람들이 좋아하거든요."
4,"신장으로 인한 돈이 많이 들었어요? 아, 그만큼 건강도 중요하죠? 맞아요, 요즘에는 더 이상 신장을 내는 것이 좋습니다. 하지만 저는 신장이 잘 되고 있습니다. 그런데요, 지금 신장에 대한 의료비가 얼마나 드는지 알고 계세요? 약 10만원입니다. 너무 비싸네요. 다만, 신장을 유지하기 위해서는 시간과 노력이 필요합니다."
4,"이래? 밥이 얼마나 나?. 오, 그만큼 파스타도 나. 파스타는 어떻게 할까? 우리 집에 가서 자게 되면 좋겠네. 그럼 도움이 될 거라고 생각하냐? 네, 그래. 어때, 내일 더 이상 밥을 안 먹을 거야. 왜? 바쁘니까. 나중에 고생했으면 해. 네, 잘 하. 가면 좋은 날이 되길 기원해."
4,"신발이 너무 가벼운 거예요? 네, 나도 이게 맞는 것 같아요! 그럼 어때? 오늘은리 에 갔어요? 오, ... 나도 가고 싶었는데 시간이 다 났네요. 아, 그럼 내일에 갈까? 네! 내일 점심시간에 가서 구경해보면 어떨까요? ! 그리고, 어떤 신발을 사 ? ... ? 더 좋겠죠? ? ... ? ? ... . , ! ! ! !"
4,"안녕하세요, 형? 오늘 일은 어떻게 되세요? 오늘도 잘 하고 계셨어요? 저는 주말에 바쁘게 다니고 있네요. 그럼, 어때요? 내일부터 일이 더 가벼워질 것 같아요. 네, 내일은 한 달정도 쉬어가서 좋은 날이야. 그럼에요, 그동안 잘 지내셨죠? 그래, 나도 잘 지냅니다. 하지만 일상적인 일들이 많이 많아 고민이 많습니다. 그럼에도 불구하고, 무슨 일들이래? 우리 집에서 엄마가 할머니에게 돈을 빌려줬어요. 아, 왜 그런 거였나요? 엄마가 요즘 힘들어서 말라서요. 그래도 엄마의 마음이 참 좋았으면 좋겠어요. 너도 도와줄 수 있을 거야. 네, 도와드리겠습니다. 그럼, 이틀 동안에 뭐 해보겠어요? 오, 어제는 자전거 타고 산책을 하면서 시간 보내면 좋겠다. 네, 그럼 저는 책 읽어볼까? 좋아! 함께 하면 좋겠어. 그럼"
4,"아, 그 회사에서 일하기는 너무 힘들어. 매일 아침부터 저녁까지 바쁘게 다니고 있지만, 결국에는 라서 불편한 상황에 처해. 어쩌면? 어떻게 느껴? 뚱뚱한 동생이 있어. 항상 나에게 새끼라고 불러서 고마워. 하지만, 이만큼 중요한 일도 못 하면서도 내일은 한 달급여 더 받을 것 같아. 그럼? 무슨 일을 하는 거야? 새로운 프로젝트를 시작했는데, 여전히 준비가 안 된 상태로 인해 시간이 많이 걸리고, 팀원들이 모두가 서로 다른 의견으로 갈등을 빡빡하게 하고 있어. . 이건 정말 어려운 일이네. 당신이 잘하겠다고 믿어. 그런데, 이쪽에서도 저는 뒧, 뿜 같은 단어가 자주 들어오는 것 같다. 그리고 뽐도 때때로는 들어온다. 왜 그런 말을 하냐? 예전에도 여러 번 말씀드렸어. 내가 할 수 있는 게 많아. 하지만 지금은 지루함과 스트레스 때문에 마음이 가득 차."
4,"안녕하세요, 김대리님! 오늘 교육 시간이 되셨어요? 네, 안녕하세요. 다들 잘 지내고 계시는지요? 그럼, 오늘도 잘 가르치겠습니다. 먼저 은 이죠? 맞아요. 어떤 주제가 ? 우리가 였던 이랑 조금 달라집니다. 지각 . , . ? 지각 . 지각 ? . . ? ? , , . ! 지각. . ? ? ... ... ! . , ! . ,"
4,"오늘 수술을 마치고 나서서 기분이 좋네요? 네, 너무 힘들었지만 잘 다니셨어요? 그 수술비는 얼마였나요? 약 5백만 원이에요. 비용이 많이 드네요. 그래도 중요하죠? 엄마도 건강을 위해 꼭 해야겠어요. 어릴 때부터 저에게 가르쳐줘서 이제는 자기가 할 수 있게 되더라고요. 맞아요. 그리고 이 병원을 선택한 이유가 무엇인가요? ? 이곳은 분위기와 인력이 좋은 곳이라 생각했어요. 다른보다 더 신뢰도가 높다고 해요. 알겠습니다. 내일 다시 방문하기 전에 어떤 준비물이 필요해요? . 오래된 복장과 간단한 식품류가 필요합니다. 그리고 가족들이 함께 오실 예정인데, 저희도 같이 오세요. . , 감사합니다! 오늘 밤에는 충분히하시길 바랍니다. . 고마워요. 이 에도 안녕히 계십시오."
4,"엄마, 아들이 잘 지내고 계? 네, 다 나중에 집으로 돌아왔어? 오늘도 바쁘셨다고 들었는데... 그래, 오늘은 한 번만 가서 돌아왔다. 자전거 타고 왔어? 네, 내일 또 가면 할게. 오래 기다렸어. 그럼, 어릴 때는 이쪽에서 자전지를 타던 것 같아. 왜 이제 배웠니? ? 네, 요즘 기분이 나빠졌어. 새로운 것을 배우는 게 도움이 되더라니까요. 정말이지? 다른 학교에서 어떻게 해? 너무 힘든 거 아니냐? . 아, 조금 어려운 건 있지만, 나에게는 중요하다고 생각해. 더 열심히 하겠습니다. 좋아, 안정적으로 잘 하길 바랄게. 너도 엄마가 걱정하고 있어. . 감사합니다, 엄마. 나도 엄마의 사랑을 받고 싶습니다."
4,"아, 오늘도 잘 지내셨어요? 네, 잘 지냅니다. 이 에서 한 시간 더 일하러 왔습니다. 그럼 알바는 어떻게 되세요? 와 는 다르죠? ?보다는 많이 힘들었어요. 현금을 주고받는 게 너무 오래 걸렸네요. ? 그게 왜 그런가요? 다른 알바들은 안 그러잖아요. . 알바이기도 해서 저도 신경 쓰지만, 지금은 할아버지는 고민하고 계시니까요. 어때? 할아버지, 나중에 가면 할거예요. 할머니도 걱정하시는 건 없으시겠어요? 전화 통화 종료"
4,"친구, 이달 말에 집을 구입하기로 했는데 어떻게 하냐? 아, 잘 다녀? 나도 예약한 곳이 있지만 아직 가격이 너무 높아. 이 는 정말 좋다고 생각해? 네, 그게 맞아. 하지만 저는 이거보다 더 좋은 거 하나 더 찾아보자. 가방에 넣고 가서 체크해봐. 네가 제일 좋아하는 건 어떤 거야? 네가 주장하는 것 보다 조금 더 비싸더라면. 그럼 몇 개월 정도 더 기다려야 하는 것 같아? 네, 그래도 시간을 보내면서 살고 싶어. 이건 가만히 생각해 봐."
4,"엄마, 오늘 집에서 할일이 많아 보였는데, 어떻게 하셨어요? 그럼도 잘 하고 계시는 거예요? 아빠는 몇 달 전부터 돈이 안 오고 있죠? 네, 맞아요. 아빠가 나중에 돌아온다고 해서 기다리고 있습니다만, 지금까지도 이네요. 어쩌면 아빠와 함께 가고 싶었던 여행을 못 갈 것 같아요. 왜 그런 거야? 그게 너무 아프네? 아니, 그냥 우리가 다 같이 힘들어하고 있어요. 부모님이 우리에게 많이 도움 주실 때가 필요해요. 아, 이해하겠어요. 우리 가족 모두 함께 힘내보겠습니다. 그리고 엄마, 이달에는 우리가 가야 할 비용이 얼마나 되나요? , 예전에도 말씀했잖아요. 약 500만 원 정도가 해요. ? 그래도 10 더 추가적으로는 어떻게 생각하시나요?"
4,"이거 머리가 너무 무서운 거야? 네, 오늘 저녁에 나도 같이 가고 싶었는데 말이야? 왜 그렇게 말했니? 요즘 머리가 정말 잘 안 되네. 그럼 어떻게 하면 좋을까? ? 내일 피부사용품으로 바르면 돼? . 도움이 될 것 같아. 그리고요즘 머리는 어떤 제품 쓰는 거니? 오, 제 주변에서 추천한 이 있어. . 그 이데? . 이거. . 아, 나도 볼게. . 우리 에 만나서해봐."
4,"수아, 오늘도 어때? 나쁘게 보이네, 왜 힘들어? 전날 밤에 형님이 저에게 한 게 여전히 안 가고 있어. 그건 정말 안 된 거야. 어떤 건? 말해줘. 우리 엄마가 내일 집에서 저녁을 먹으러 왔는데, 그 때 형님이 주저라서 제 이름을 불렀어. 수아라고. 하지만 내가 대답했어. ? 아, 아니야. 우리 엄마는 지금 잘못된 사람을 생각하셨겠구나. . 그럼 ? . 우리 엄마의 친구가 있었어. 그리고 그 친구는 우리 엄마를 잘 지켜보던 분이야. 그분은 우리 엄마한테 잘못한 걸 알았어. 그리고 그분이 우리 엄마에게 말했다고 해. 엄마, 이 사람이 너의 자녀가 맞는지 확인해보아. 그래서 우리 엄마도 그 친구가 다고 하면서 우리 엄마께 말해주었어. 그 후 그 친구도 우리 엄마 앞으로 다니며, 우리 엄마께서도 그분과 함께 우리 엄마랑 얘기를 나누었어. . 그러면? 그 결과 우리 엄마은 우리가 그 친구를 믿고 그분을 따라가서 우리 엄마와 얘기를 할 거"
4,"오늘 노래방에서 청소를 하고 나서 병원으로 왔어요? 네, 저도 그거랑 비슷한 시간이죠? 주말에 가려면 이곳까지 오게 되네요? 맞아요. 내일부터는 주말에도 정기적으로 청소하려고 해요. 기분 좋을 것 같아요. 너무 힘들지 않으셨나요? 예전에는 제가 도와줄 거예요. 주말에는 저녁에 도움이 될까요? 아, 고마워! 저도 잘 돼줘서 감사해요. 그리고 이 병장이 바쁜데, 어떻게 하실 건가요? 병장이 많이하시니, 제가 도움을 드릴게요. 이제는 다가오는 주말이니까 시간을 쪼개서 할 수 있을 것 같아서요. . 이 병장님께 말씀드리겠습니다. 그리고 주말엔 주방도 청소하고 싶어요. 지금은 다른 사람들이 많아서 안 된다고 하더라고요. 맞아요, 주방은 정말 중요합니다. 우리 함께 하면서 한 번에 더 잘 할 수 있겠죠? . 네, 좋은 아이디어였어요. 주방 하자! 네, . 주무세요. 만날 때 만나보겠습니다."
4,"이 달이 정말 힘들어 보이는 것 같아? 네, 근처 병원이 수술 비용이 너무 높아서 고민중이야. 그럼 어떻게 하려고 하는데? 아직 결정 안 했지만, 다른 병원을 찾아볼까 싶네. 몇 번이나 다니고 있지? 한 번도 안 갔는데, 저는 지금도 예산을 잘 모르는 사람이야. 우리 가면 좋겠지? 나중에 만나보자. 마치"
4,"안녕하세요, 오늘 날씨는 좋네요? 네, 정말 좋아요! 이날이 처음으로 내일부터 한강에서 꽃을 피우게 될 것 같아요. 그럼, 우리도 가볼래? 물론이지 네, 할 수 있을까요? 어제 저녁에 나서서 보았는데 너무 아름답습니다. 그때까지도 예쁘다고 느꼈어요! 그리고 이달에는 어떤 행사가 있나요? 오늘 주말에는 특집 판매가 있어. 몇 가지 이벤트도 준비했어요. 10 할인 발급! 무료 포토 ! 이건 어떤 제품이야? 그 다 새로운거예요. 스마트폰 에코백 에코 스탬프 이 전 다 신선하군요. 이 들을 구입하고 싶으실 거죠? 네요. 여러 가지가 많아서 고민중이에요. 어떤 것을 추천하시겠습니까? 추천할게. 이 에코스팩트가 가장 해요. 색깔과 디자인에 따라 많이 선택하면 되요. 블루색이나 레색 더 좋아하시면 그쪽 하나를 추천해요."
4,"저는 오늘 손가닥이 너무 짧아 보이네요? 네, 이 에서 한 달 전부터 손가독이 길어졌어요. 그럼 어떻게 해결해야 하나요? 아직 안 해봤지만, 이나 을 쓰면 어떨까요? 맞아요, 자주 사용하면 도움이 될 것 같아요. 그리고 가볍게 주무면 손가도 회복될 거예요. 알겠습니다. 제가 가방에 넣고 다음 시간에 해볼게요. 이제 우리 다른 문제가 있나요? 오, 네, 오늘 때서 집으로 돌아갈 때 손가 이 더 짧았어요. 어제에는 손가 가 조금 길었던 것도 기억해요. 네, 그날은 정말 힘들었습니다. 그럼, 오늘은 나중에 다시 말해보겠어요."
4,"네, 오늘도 고생 많이 해? 오, 그만큼 집이 더 썩었다고 생각했는데, 이빼는 데도 나무질을 해야 한다고 하니 정말 힘들어? 아, 네가 잘못 말했어. 이빽이 나무를 자르네? 강냉으로 가서 사러 갈래? 맞아, 이 빵이 제일 좋아. 이 빳이 다 생겼으면 좋겠어. 우리가 이 빶에서 이빴던 거 하나도 없지? 아니, 그거는 어릴 때 나온 것 같아. 이게 지금도 안 먹으려면 너무 해. 그런데 이빣이 왜 이렇게 빠른 걸? 요즘 이빱이 더 빠르게 자라는 건, 그저 기분이 바뀐 거야."
4,"오늘도 좋은 날이 되길 바래요? 네, 잘 지내고 계신가요? 네. 이 는 정말 신경 쓰여요. 가방을 찾다가 나무에 쌓여 있어요. ? 어때? 가방에서 뭐가 들어있었나요? . 그럼에도 불구하고 내일 회의에 다녀갈게요. 중요한 에 참석해야 해서요. 오, 그 를 가져가면 좋겠네요. 내가 도와줄게. 고마워. 그리고, 제가 실수로 이 에 가서 사온 를 가지고 와 주세요. ? , ! 그리고, 이 에서 가장 힘들어하는 부분이라고 생각하시나요? 저는 는 에 많이 힘들어요. 식사 시간이 너무 짧아요. . 네, ."
4,"안녕하세요, 아빠? 오늘 학교에 가서 잘 였어요? 네, 다 잘 했어요. 하지만도 나무를 쪼개고 집안을 파괴한 거 기억하고 계죠? 소리를 내며 어, 그건 내가 한 것이 아니예요! 나무는 나무야, 팔은 팔이야! 웃으며 그래, 그런데 에는 그게 무슨 의미일까? 물심으로 말하기 예전에도 많이 실수를 했었지만, 이제는 더 이상 할 것 같아요. 그렇다면 이래도 괜찮아? 다시 한 번 도와줄 거야? 물심에 불편함을 드러내며 사실은 앞으로도 많이 실수가 있을 거라고 생각해요. 그럼 어떻게 하겠습니까? 계속해서 실수로 사고를 저질러도 돼요? 조심히 말하며 그럼에도 불구하고, 우리가 함께 노력해 보겠습니다."
4,"안녕하세요, 동생이 잘 지내고 있나요? 네, 잘 지냅니다. 요즘 아이들이 학교에서 많이 힘들어하더라고요. 아, 정말 는 하지만 그럼 어떻게 해? 엄마도 고민을 하겠죠. 맞아요, 저희 엄마도 너무 걱정되네요. 아이들은 다니면서도 자꾸 집으로 돌아오는 시간이 길어집니다. 아 그럼 이사하면 더 좋겠어요? 네, 제가 생각했는데요. 가면 아이들과 함께 할 때 더 편안할 것 같아요. 네가 그런 생각이라면 우리도 좋습니다. 엄마도 마음에 들게 될 거예요. 감사합니다, 동료. 우리가 가게 되면 좋은일이 될 거야. 중략 이제 자, 내일 출근하기 전에 잠시 쉬어가세요. 나중에 만나보겠습니다."
4,"어제 길동에서 가서 자전거 타고 왔어요? 네, 고생 많이 하셨죠? 맞아. 한 달이 지나면서도 여전히 너무 힘들더라. 그럼 이게 왜 았을까요? 일단 우선, 주변 환경이 좋지 않아서요. 도보 거리가 길고, 신호등도 잘 안 보이니까요. 그리고 차량이 많아 더 무서웠습니다. 그래도 나 혼자 다니는 것도 문제가 아니겠어요? , 그런데 아이들이랑 함께 다닐 때는 다른 생각이 있어요. 안전한 곳에서만 다녀야 해요. ? 그럼 어떻게 하면 하도록 할 수 있을까요? 저는 지도를 이용해서 을 하는 것이 좋아요. 그리고 아이들과 함께 다니면 더 편안하실 것 같아요. 알겠습니다. 오늘도 하세요! 감사합니다."
4,"어제 저녁이 정말 무사했어요? 네, 그럼에도 불구하고 엄마도 잘 먹었던 것 같아요? 요즘 아빠가 왜 항상 이래요? 우리가 이곳에서 가면 안 될 거예요, 엄마가 말했잖아? 그럼 우리가 어디로 갈까? 우리 집으로 가면 되겠죠? ? 그럼 다음 주말에는 뭐 하실 계획이야? ?방을 정리해야 해서 할게요. 그럼 내일부터 시작하겠습니다! 고마워!"
4,"네가 가고 싶었던 곳이 나에게는 네버랜드였습니다만, 요즘에는 이곳도 많이 붐비네요? 네라는 이름으로 유명한 것 같아요? 하지만요즘에는 다른 장소에서 더 많은 사람들이 다니게 되더라고요. 그럼 어떤가요? 왜 그런 거예요? 네라면 다양한 체험을 할 수 있죠? 하지만 요즘엔 예약 시간이 너무 짧아서 고민되네요. 어쩌면 예약부터 하려고 했어요? 어떻게 하면 좋겠습니까? 이거, 예약하기가 정말 어려워요. 예약 한 달 전까지는 거의 이 됩니다. 이건 정말 아쉽지만 그래도 네에서 몇 번 갔는데, 정말 좋은 경험이었어요. 그럼에도 불구하고 네로 갈 을 세우고 계시는군요? 그러면 몇 주일 전에 예약을 해보세요. 네, 그렇게 해볼게요. 그리고 네에서 잘 즐길 수 있을 거예용? 네는 항상 좋았답니다."
